property,top_clfs,top_clfs_f1,top_select,top_select_f1,"('lr', '0')","('mlp', '50--300-mean')","('mlp', '50-50-300-mean')","('mlp', '100--300-mean')","('mlp', '100-100-300-mean')","select-seed-mean-('lr', '0')","select-seed-mean-('mlp', '50--300-mean')","select-seed-mean-('mlp', '50-50-300-mean')","select-seed-mean-('mlp', '100--300-mean')","select-seed-mean-('mlp', '100-100-300-mean')","select-rand-no-dist-mean-('lr', '0')","select-rand-no-dist-mean-('mlp', '50--300-mean')","select-rand-no-dist-mean-('mlp', '50-50-300-mean')","select-rand-no-dist-mean-('mlp', '100--300-mean')","select-rand-no-dist-mean-('mlp', '100-100-300-mean')","random-seed-mean-('lr', '0')","random-seed-max-('lr', '0')","random-seed-min-('lr', '0')","rand-no-dist-mean-('lr', '0')","rand-no-dist-max-('lr', '0')","rand-no-dist-min-('lr', '0')","random-vecs-('lr', '0')","random-seed-mean-('mlp', '50--300-mean')","random-seed-max-('mlp', '50--300-mean')","random-seed-min-('mlp', '50--300-mean')","rand-no-dist-mean-('mlp', '50--300-mean')","rand-no-dist-max-('mlp', '50--300-mean')","rand-no-dist-min-('mlp', '50--300-mean')","random-vecs-('mlp', '50--300-mean')","random-seed-mean-('mlp', '50-50-300-mean')","random-seed-max-('mlp', '50-50-300-mean')","random-seed-min-('mlp', '50-50-300-mean')","rand-no-dist-mean-('mlp', '50-50-300-mean')","rand-no-dist-max-('mlp', '50-50-300-mean')","rand-no-dist-min-('mlp', '50-50-300-mean')","random-vecs-('mlp', '50-50-300-mean')","random-seed-mean-('mlp', '100--300-mean')","random-seed-max-('mlp', '100--300-mean')","random-seed-min-('mlp', '100--300-mean')","rand-no-dist-mean-('mlp', '100--300-mean')","rand-no-dist-max-('mlp', '100--300-mean')","rand-no-dist-min-('mlp', '100--300-mean')","random-vecs-('mlp', '100--300-mean')","random-seed-mean-('mlp', '100-100-300-mean')","random-seed-max-('mlp', '100-100-300-mean')","random-seed-min-('mlp', '100-100-300-mean')","rand-no-dist-mean-('mlp', '100-100-300-mean')","rand-no-dist-max-('mlp', '100-100-300-mean')","rand-no-dist-min-('mlp', '100-100-300-mean')","random-vecs-('mlp', '100-100-300-mean')",top_select_rand,top_select_rand_f1,control-majority
ceiling-round,"('mlp', '100-100-300-mean')",0.9443813662334296,"('mlp', '100-100-300-mean')",0.12982678109382773,0.8525530694205394,0.8892257220908413,0.9261087099945288,0.8872133764118288,0.9443813662334296,0.04972408490876967,0.08079991371786144,0.11380299245538572,0.08453689132866771,0.12982678109382773,0.8197365130420895,0.8528134774067876,0.8940956340384134,0.853876490687694,0.9155857584664064,0.8028289845117698,0.8955555555555557,0.7620596205962059,0.032816556378449976,0.06613756613756612,0.00676328502415459,0.8025243832472748,0.8084258083729798,0.8815000702445616,0.7631487104697017,0.036412244684053734,0.06620553359683795,0.006763285024154591,0.8002164442516486,0.812305717539143,0.889386907045135,0.7686905486041326,0.03201307595611535,0.06613756613756612,0.006763285024154591,0.8026726960321173,0.8026764850831611,0.8676935661949212,0.7620596205962059,0.033336885724134825,0.06613756613756612,0.006763285024154591,0.8021488991195133,0.8145545851396019,0.8867644060546075,0.7767757671255129,0.028795607767023123,0.06613756613756612,0.006763285024154591,0.8047574234219107,"('mlp', '100-100-300-mean')",0.9155857584664064,0.7732262382864793
wheels,"('mlp', '100-100-300-mean')",0.7907932531673401,"('mlp', '100--300-mean')",0.05614805628584707,0.7814075418431135,0.7862716379575678,0.7899134068485789,0.7845225586652654,0.7907932531673401,0.014624097677888526,0.05142197338209231,0.042112310431518196,0.05614805628584707,0.043034531199672044,0.7028829234831103,0.7051139537626941,0.7090508846985841,0.7065423067163508,0.7140476585911452,0.7667834441652249,0.8518838078803566,0.6251993620414672,0.0785246183600031,0.12014443593390962,0.02631578947368421,0.6315103974972396,0.7348496645754755,0.8303167954258994,0.6411336032388664,0.08115768419487365,0.114806177758681,0.02894736842105263,0.6287744037210456,0.7478010964170607,0.8330975243271483,0.6535017175806649,0.08086252214999477,0.11747530684629533,0.039473684210526314,0.6291876011391532,0.7283745023794184,0.8429801069304672,0.6366924303766408,0.07798025194891464,0.10946791958345232,0.02894736842105263,0.6368671801458305,0.747758721967668,0.8416590557336656,0.6626651637835849,0.07674559457619486,0.11213704867106666,0.02894736842105263,0.6383647415771903,"('mlp', '100-100-300-mean')",0.7140476585911452,0.6251993620414672
ceiling-wheels,"('lr', '0')",1.0,"('mlp', '100--300-mean')",0.2514598569234152,1.0,0.9812313547990308,0.9733902208637141,0.986696166252953,0.9815253444616326,0.24070648637663294,0.23997506465142926,0.22861358128137743,0.2514598569234152,0.2330083012788836,0.935621774768564,0.9128098792014648,0.90416793109239,0.9187686304047824,0.9180571906562844,0.7592935136233671,0.8907037709215566,0.6251993620414672,0.06437822523143596,0.11809650977337635,0.02631578947368421,0.6658259823294336,0.7412562901476015,0.8394116591544181,0.6309458962090541,0.06842147559756599,0.0963614109268944,0.02894736842105263,0.6312398062817584,0.7447766395823366,0.8496928505788002,0.6589111765427554,0.06922228977132401,0.10360644387572172,0.03421052631578947,0.6327953189023323,0.7352363093295378,0.8338179140738703,0.6424389645442277,0.06792753584817053,0.0963614109268944,0.02631578947368421,0.6308782838209732,0.748517043182749,0.8534418925116161,0.6655067026933069,0.06346815380534818,0.0963614109268944,0.02631578947368421,0.6352066361965817,"('lr', '0')",0.935621774768564,0.6251993620414672
sweet,"('mlp', '100-100-300-mean')",0.8316450654149843,"('mlp', '50--300-mean')",0.11403928109539652,0.7780359545065427,0.8190450911735807,0.8080642584079515,0.8239960477222461,0.8316450654149843,0.0191900522767684,0.11403928109539652,0.08461793293092712,0.11206233111066455,0.10296127491547569,0.6398765166374397,0.678527750480407,0.6673185681187941,0.6833949255677951,0.6912343915164182,0.7588459022297743,0.7999024646434334,0.6860255897640943,0.13815943786910304,0.19672131147540986,0.09836065573770493,0.4955740719153813,0.7050058100781842,0.7884518823848101,0.6533984721208036,0.1405173406931737,0.191872061227584,0.0975359116509436,0.5160445318498649,0.7234463254770244,0.8016908287780394,0.6814087848117608,0.14074569028915734,0.19243394570166625,0.0984091700957497,0.5108139569791592,0.7119337166115816,0.8008417155098521,0.6664455294825278,0.14060112215445103,0.19503565805316286,0.09879728496010796,0.5064001010438384,0.7286837904995086,0.8055124031910397,0.6795386440747782,0.14041067389856607,0.19204914845516768,0.09860322752792884,0.4970315353558986,"('mlp', '100-100-300-mean')",0.6912343915164182,0.4380598276153457
ceiling-sweet,"('mlp', '100-100-300-mean')",0.9432680555381344,"('mlp', '100-100-300-mean')",0.14669284481161216,0.9219988936013276,0.9294663626292088,0.9334520223613896,0.9372399889619456,0.9432680555381344,0.0973517355332223,0.13482649164348692,0.1372423474465264,0.14401675356971289,0.14669284481161216,0.7797748682022978,0.7851609971675914,0.7903646399818754,0.7946848428595062,0.8012387207063669,0.8246471580681053,0.8848609284270637,0.6893847818508608,0.14222402539902973,0.21523003701745108,0.09503444998812068,0.5354377236820852,0.7946398709857219,0.8523503381203901,0.6973795948794367,0.14430536546161746,0.21302932219770604,0.09865348305450006,0.5088377620118851,0.7962096749148632,0.866969331467516,0.6906682464844259,0.1430873823795141,0.20984458875248274,0.09844505492650334,0.5134321500725281,0.7932232353922327,0.8526047954337745,0.7023103140101068,0.14255514610243936,0.21082035417490114,0.09744713869904027,0.5193008143010276,0.7965752107265223,0.8673995574123706,0.6756502611894848,0.14202933483176744,0.2086136217399552,0.09744713869904027,0.5193689740016023,"('mlp', '100-100-300-mean')",0.8012387207063669,0.4380598276153457
dangerous,"('mlp', '50--300-mean')",0.7559123493545706,"('mlp', '100--300-mean')",-0.024657202205269457,0.7453325516253013,0.7559123493545706,0.7235632508517829,0.7542482225504102,0.7245366709977198,-0.04677470047877019,-0.026111686654762045,-0.06016188029684155,-0.024657202205269457,-0.05590760688184648,0.5631919222595191,0.5715783258831725,0.5385600496769136,0.5700920777039344,0.5409399677316251,0.7921072521040715,0.8915642609111514,0.6534989648033126,0.18214062936578224,0.22938032644807166,0.14130950661356553,0.5659314740479363,0.7820240360093327,0.8495644363553406,0.6698918131868348,0.18433402347139813,0.2271225163874091,0.14258340177969325,0.5063576750714925,0.7837251311486244,0.849818475760283,0.6764508465757192,0.18500320117486924,0.2265278955099623,0.14419507430835235,0.5190631225933674,0.7789054247556797,0.8452927980539051,0.6629073395630305,0.18415614484647586,0.22980037930865976,0.14372701540655414,0.5075162454810138,0.7804442778795663,0.8580164033831839,0.6829928254934946,0.18359670326609462,0.22670246352682094,0.14372701540655414,0.5063478533728667,"('mlp', '50--300-mean')",0.5715783258831725,0.4082125603864736
ceiling-dangerous,"('lr', '0')",0.9768484137841184,"('mlp', '100--300-mean')",0.20080667145553965,0.9768484137841184,0.9560162855840012,0.9560524612945954,0.9583902886107304,0.9468414635915122,0.19418143719459957,0.19919556427662322,0.19116709562174194,0.20080667145553965,0.17995177668509477,0.8229154447532703,0.8007367955083762,0.8006242454880423,0.8027084926034804,0.7956789560670504,0.7826669765895188,0.8685481820493264,0.7136417049460527,0.15393296903084813,0.21739130434782608,0.09727409669631247,0.5059944122944647,0.756820721307378,0.8342515010478397,0.6779718153098533,0.155279490075625,0.2108200495157017,0.10489854750496888,0.5083915975509861,0.7648853656728535,0.8234725938417486,0.6908700489533239,0.15542821580655303,0.21200582026668985,0.10405138630400708,0.5127548721064927,0.7575836171551907,0.8363305370513607,0.6659832522521957,0.15568179600724996,0.21501976284584984,0.10405138630400704,0.5158797137070952,0.7668896869064175,0.8214048902836086,0.6828233063927764,0.15116250752446178,0.20875211744776964,0.10066274150015976,0.5117647940157773,"('lr', '0')",0.8229154447532703,0.4082125603864736
swim,"('mlp', '50--300-mean')",0.7606963996515542,"('mlp', '50--300-mean')",0.06275876508436085,0.7376543209876544,0.7606963996515542,0.7552158530755257,0.7380087885596859,0.7483049752760617,0.00238087732825798,0.06275876508436085,0.04103016600606113,0.04548978577054619,0.036732803480079235,0.6504897951899534,0.6726729898702148,0.661994545873567,0.6474142613810445,0.658976870293739,0.7352734436593964,0.8082957231893402,0.6645175155813453,0.08716452579770098,0.1060712337308082,0.050062578222778466,0.5721405471577735,0.6979376345671934,0.7421067553010606,0.5880919248632246,0.08802340978133943,0.12439418429242667,0.050062578222778466,0.5626713752195579,0.7141856870694646,0.7785999018024854,0.6308815353903671,0.09322130720195876,0.13842682140554474,0.050062578222778466,0.5599095995561005,0.6925190027891397,0.7448255664222667,0.5848432014252137,0.09059452717864133,0.1374908193872116,0.050062578222778466,0.576228556540041,0.7115721717959824,0.7592737469009098,0.632855857474954,0.08932810498232265,0.1400541025425391,0.050062578222778466,0.5574161558876226,"('mlp', '50--300-mean')",0.6726729898702148,0.5515755453810935
ceiling-swim,"('mlp', '100-100-300-mean')",0.941951948051948,"('mlp', '100-100-300-mean')",0.15368135041902775,0.9241818181818182,0.9157930993491634,0.9259258640672828,0.9158095366875688,0.941951948051948,0.12018172911735703,0.14081118383892144,0.1369504524139843,0.14169815937147756,0.15368135041902775,0.8392518081332773,0.830210368768793,0.841529791011513,0.8309676234439798,0.8575837272896881,0.8040000890644612,0.9131435939946578,0.7237082066869303,0.08493001004854095,0.11262604332513144,0.02605297438124186,0.5755877355157221,0.774981915510242,0.9013368173172792,0.6966213690130494,0.0855827305803705,0.11262604332513144,0.027702996092053844,0.5755978009576204,0.7889754116532985,0.9132277223815862,0.7145105932663831,0.0843960730557698,0.11262604332513144,0.027702996092053844,0.5706355748539985,0.7741113773160913,0.908189533618206,0.6983206507996736,0.084841913243589,0.11262604332513144,0.026052974381241857,0.5747426874377964,0.7882705976329203,0.8877421364238197,0.7317485357543199,0.08436822076225996,0.11262604332513144,0.03100303951367781,0.5655272624079561,"('mlp', '100-100-300-mean')",0.8575837272896881,0.5515755453810935
hot,"('mlp', '100--300-mean')",0.7726394548204156,"('mlp', '100--300-mean')",-0.006698337520976594,0.7343565525383706,0.7648932106105492,0.7571702452082103,0.7726394548204156,0.7718734168933138,-0.07221369965970048,-0.00997005649864291,-0.02090026818333124,-0.006698337520976594,-0.011365307178804018,0.6499159077617818,0.6812118471362594,0.6727087468446585,0.685654208172161,0.6892380239139118,0.8065702521980711,0.8702181417031422,0.7133158566915372,0.08444064477658886,0.1213268904270602,0.056808688387635774,0.6239518791276397,0.7748632671091921,0.8317876255478409,0.7025413533505229,0.08368136347428981,0.1201849821734489,0.05465629518743688,0.6244254993809253,0.7780705133915415,0.8248278380923454,0.7150060726077774,0.08446149836355175,0.1243458418585753,0.04915471380717575,0.6191668736154903,0.7793377923413922,0.8313406456167659,0.70950247826948,0.08698524664825458,0.1243458418585753,0.0580031401598796,0.6208763603177532,0.7832387240721178,0.8290963054266769,0.7084283440115904,0.08263539297940205,0.1127343422412993,0.055366965748504485,0.6132632537474806,"('mlp', '100-100-300-mean')",0.6892380239139118,0.5787665038885875
ceiling-hot,"('lr', '0')",0.9812528577960676,"('mlp', '100--300-mean')",0.20842647949047965,0.9812528577960676,0.9683069236516992,0.9590359175525036,0.9793265852886448,0.9666587032576328,0.17294508999503944,0.1913701871950274,0.1876611464031479,0.20842647949047965,0.1844527135551839,0.8916891410675527,0.8751384644056583,0.8676084832465312,0.8875679072463992,0.8796799809715995,0.8083077678010282,0.9268170426065164,0.7424088310664302,0.08956371672851496,0.12874859562699856,0.0558484037520612,0.6494033484799935,0.7769367364566718,0.8425609887391848,0.7392544556659582,0.09316845924604092,0.12108685347225245,0.05163470204783165,0.6215311953385694,0.7713747711493557,0.8612440658582212,0.7225378069156898,0.09142743430597239,0.1237883235681918,0.05163470204783165,0.6223584461108498,0.7709001057981651,0.8532067920407655,0.7241570882572348,0.09175867804224554,0.1178223693000362,0.048104131295981886,0.6279151844120696,0.7822059897024489,0.8587487587796601,0.7367064339795313,0.0869787222860333,0.1162752428505108,0.049869416671906766,0.630453517678093,"('lr', '0')",0.8916891410675527,0.5787665038885875
