property,top_clfs,top_clfs_f1,top_select,top_select_f1,"('lr', '0')","('mlp', '50--300-mean')","('mlp', '50-50-300-mean')","('mlp', '100--300-mean')","('mlp', '100-100-300-mean')","select-seed-mean-('lr', '0')","select-seed-mean-('mlp', '50--300-mean')","select-seed-mean-('mlp', '50-50-300-mean')","select-seed-mean-('mlp', '100--300-mean')","select-seed-mean-('mlp', '100-100-300-mean')","select-rand-no-dist-mean-('lr', '0')","select-rand-no-dist-mean-('mlp', '50--300-mean')","select-rand-no-dist-mean-('mlp', '50-50-300-mean')","select-rand-no-dist-mean-('mlp', '100--300-mean')","select-rand-no-dist-mean-('mlp', '100-100-300-mean')","random-seed-mean-('lr', '0')","random-seed-max-('lr', '0')","random-seed-min-('lr', '0')","rand-no-dist-mean-('lr', '0')","rand-no-dist-max-('lr', '0')","rand-no-dist-min-('lr', '0')","random-vecs-('lr', '0')","random-seed-mean-('mlp', '50--300-mean')","random-seed-max-('mlp', '50--300-mean')","random-seed-min-('mlp', '50--300-mean')","rand-no-dist-mean-('mlp', '50--300-mean')","rand-no-dist-max-('mlp', '50--300-mean')","rand-no-dist-min-('mlp', '50--300-mean')","random-vecs-('mlp', '50--300-mean')","random-seed-mean-('mlp', '50-50-300-mean')","random-seed-max-('mlp', '50-50-300-mean')","random-seed-min-('mlp', '50-50-300-mean')","rand-no-dist-mean-('mlp', '50-50-300-mean')","rand-no-dist-max-('mlp', '50-50-300-mean')","rand-no-dist-min-('mlp', '50-50-300-mean')","random-vecs-('mlp', '50-50-300-mean')","random-seed-mean-('mlp', '100--300-mean')","random-seed-max-('mlp', '100--300-mean')","random-seed-min-('mlp', '100--300-mean')","rand-no-dist-mean-('mlp', '100--300-mean')","rand-no-dist-max-('mlp', '100--300-mean')","rand-no-dist-min-('mlp', '100--300-mean')","random-vecs-('mlp', '100--300-mean')","random-seed-mean-('mlp', '100-100-300-mean')","random-seed-max-('mlp', '100-100-300-mean')","random-seed-min-('mlp', '100-100-300-mean')","rand-no-dist-mean-('mlp', '100-100-300-mean')","rand-no-dist-max-('mlp', '100-100-300-mean')","rand-no-dist-min-('mlp', '100-100-300-mean')","random-vecs-('mlp', '100-100-300-mean')",top_select_rand,top_select_rand_f1,control-majority
dangerous,"('mlp', '100-100-300-mean')",0.8173877577231277,"('mlp', '100-100-300-mean')",-0.006577402020011114,0.8154005167958657,0.7920727781579844,0.7944163946175515,0.8060239264362774,0.8173877577231277,-0.010159203995710464,-0.04102775414552384,-0.02874409400093869,-0.025054554766389736,-0.006577402020011114,0.6508974373647722,0.620846413356978,0.6242032192034572,0.6364947506412669,0.6473709389039012,0.8255597207915761,0.9130434782608696,0.7239130434782609,0.16450307943109346,0.22938032644807166,0.08525149190110827,0.4984924002981364,0.8331005323035082,0.9278721622532338,0.6858329705438597,0.17122636480100636,0.23616942736190635,0.09910538174208076,0.5182018625504461,0.8231604886184902,0.9126046018796764,0.6863839849572486,0.17021317541409436,0.23790728749100626,0.0972202080496592,0.52159080269042,0.8310784812026671,0.934561746702846,0.6903709014401225,0.16952917579501045,0.2315498856212665,0.09310772201658668,0.5113395590762042,0.8239651597431388,0.9170688556336846,0.6710693152731062,0.1700168188192265,0.2353060292737164,0.0958536995820781,0.5113744890719901,"('lr', '0')",0.6508974373647722,0.4082125603864736
ceiling-dangerous,"('mlp', '100--300-mean')",0.951557639271925,"('mlp', '100--300-mean')",0.13082936628024666,0.9309252299285522,0.9514834647037109,0.9446421706331809,0.951557639271925,0.9469346605602224,0.0776571373581798,0.12855156695705205,0.11939398788308175,0.13082936628024666,0.11586227455041731,0.7593813615733387,0.7807656005834025,0.7745330204313619,0.7809839679212226,0.7751804700834336,0.8532680925703724,0.9123654546995508,0.7782953761214632,0.17154386835521357,0.21911712723265345,0.12987337034495666,0.4926805825706832,0.8229318977466589,0.857856287444388,0.7555496734773305,0.17071786412030845,0.2236235037621956,0.12801195715467195,0.5017550847856673,0.8252481827500991,0.8673302744251634,0.7577780055132465,0.170109150201819,0.2291941122477061,0.12500693033752644,0.4961295234149738,0.8207282729916784,0.8669772256728778,0.7527982074284809,0.17057367135070242,0.22464982368373734,0.12350441692895366,0.5217891513264183,0.831072386009805,0.8846501281986942,0.7631766408383781,0.17175419047678872,0.2281488363089509,0.11935577648494723,0.5213154152685789,"('mlp', '100--300-mean')",0.7809839679212226,0.4082125603864736
juicy,"('mlp', '100-100-300-mean')",0.8263663895640783,"('mlp', '100--300-mean')",0.10700600416774242,0.8108647473400066,0.8195598553836918,0.8229622807418062,0.8230349424734029,0.8263663895640783,0.054491876277742546,0.10277926378199531,0.10295545722913002,0.10700600416774242,0.10152631085147534,0.6717523430296843,0.6770091470960542,0.679760584145906,0.6811199321446838,0.6836289175716623,0.756372871062264,0.8388225399495375,0.6902063453787592,0.1391124043103223,0.2067106608420857,0.10031347962382448,0.4948852899937528,0.7167805916016965,0.7929318118061006,0.6516092597606646,0.1425507082876376,0.212865176292478,0.1054135519652761,0.5132608841355001,0.7200068235126762,0.8048237416509144,0.6500179625954396,0.1432016965959002,0.21713931941070733,0.1087781821235659,0.5128407925744389,0.7160289383056605,0.7953062364133145,0.6455264846812332,0.1419150103287191,0.2107221041572743,0.10645835800173956,0.5077017423513795,0.7248400787126029,0.8257516887939623,0.6506894605954879,0.142737471992416,0.21389271674799684,0.11028341225782827,0.5110395607901528,"('mlp', '100-100-300-mean')",0.6836289175716623,0.4332833583208397
ceiling-juicy,"('lr', '0')",0.8957806810880273,"('mlp', '50--300-mean')",0.13670060545583385,0.8957806810880273,0.868184934888179,0.8698645578533564,0.868184934888179,0.8680481558099327,0.10234255009154625,0.13670060545583385,0.12964065256907253,0.13555058797094033,0.12393580543628047,0.7310648703719613,0.7050371489500726,0.7087986513578153,0.7065475326330901,0.707092213493778,0.7934381309964811,0.8947230929989549,0.7110707803992741,0.16471581071606606,0.21511896808674646,0.13619605291693776,0.5279275011508988,0.7314843294323452,0.8251984989409626,0.5783730224581152,0.16314778593810647,0.20233939721977948,0.1387232595257596,0.5192885086757045,0.7402239052842838,0.8332439644789696,0.6000176732495798,0.1610659064955411,0.20004092978903126,0.13942899064684605,0.5235722958589429,0.7326343469172387,0.8268613232898124,0.6031376714258908,0.16163740225508888,0.19837130988725,0.1368921170591446,0.5128855761415728,0.7441123503736522,0.8392175717679422,0.632553145390468,0.16095594231615468,0.19690163163381694,0.14056406897125426,0.5148526647095604,"('lr', '0')",0.7310648703719613,0.4332833583208397
fly,"('mlp', '50--300-mean')",0.8086360993511852,"('mlp', '50--300-mean')",0.003127558900720917,0.7934782608695653,0.8086360993511852,0.7924178072769792,0.7943765819576487,0.7910418316741394,-0.03207592772874446,0.003127558900720917,-0.02183236031476732,-0.010922648393330903,-0.031589875629057906,0.6461078976020915,0.6388326569887189,0.6236434367452218,0.6245984472927084,0.6297165522994057,0.8255541885983098,0.8827766445690974,0.7872835357973635,0.14737036326747377,0.15750615258408532,0.13379073756432244,0.5301009586548112,0.8055085404504643,0.8490690817973858,0.7688261953740129,0.16980344236246625,0.2074994772403555,0.14193185018304705,0.5218438380697232,0.8142501675917465,0.8635259435583917,0.7869053990138795,0.1687743705317574,0.20199648468954515,0.14454492379336634,0.5347746627530292,0.8052992303509796,0.8454318348845795,0.7601515046624551,0.16977813466494024,0.2131080983635904,0.14193185018304705,0.5294279287111155,0.8226317073031973,0.8562564766812258,0.8030392377662257,0.16132527937473373,0.19611206403659232,0.1437964551172098,0.5365598097420092,"('lr', '0')",0.6461078976020915,0.5253001715265865
ceiling-fly,"('mlp', '100-100-300-mean')",0.9262553125027072,"('mlp', '50--300-mean')",0.0988924655952409,0.8480148883374691,0.9177157388603248,0.9198295591172064,0.9198717054246344,0.9262553125027072,0.009044438053381287,0.0988924655952409,0.08891216300636706,0.09424177215403473,0.09530966110957917,0.6987396192841815,0.7450224868512989,0.7510301606669054,0.7488863016025793,0.7651742144968208,0.8389704502840878,0.9062516166699924,0.7937535566739833,0.14927526905328756,0.1680625862862402,0.13379073756432244,0.5247591599662644,0.8188232732650839,0.8672615060321478,0.7816526238309864,0.17269325200902585,0.2219319061064461,0.13379073756432242,0.5273199703062854,0.8309173961108394,0.8725635746996442,0.8029669338913455,0.16879939845030104,0.20971731204643226,0.13379073756432242,0.5331695639896041,0.8256299332705996,0.8799590848635945,0.7792432441878135,0.17098540382205513,0.21706140605825733,0.13379073756432242,0.5262183659717884,0.830945651393128,0.8779188173190722,0.8047846230272908,0.1610810980058865,0.1964552191588111,0.13379073756432242,0.5390877424475269,"('mlp', '100-100-300-mean')",0.7651742144968208,0.5253001715265865
sweet,"('lr', '0')",0.7886202371154658,"('mlp', '50--300-mean')",0.0031567878351498324,0.7886202371154658,0.752807550668415,0.7429669394653968,0.7445001071826955,0.743004192075176,0.0017940110757833638,0.0031567878351498324,-0.011376444793398388,-0.010068891242584033,-0.020684612354945897,0.6314243404610107,0.5911632951585815,0.5814526990966944,0.5839928752914821,0.5825504907309161,0.7868262260396824,0.8629195940671349,0.6961481141809011,0.15719589665445516,0.21057641459545212,0.08375920886706048,0.5084351028917388,0.7496507628332651,0.8656949546649233,0.661980401236352,0.16164425550983358,0.2104052772661792,0.09457653581021183,0.5234572593016533,0.7543433842587952,0.8549725639423397,0.6663361575770853,0.16151424036870238,0.21087063950837906,0.0929176197452473,0.5117659831377788,0.7545689984252796,0.8625248768110598,0.6619804012363522,0.16050723189121338,0.21057641459545207,0.0929176197452473,0.5168754119517522,0.7636888044301219,0.8707254424823928,0.6662655926921353,0.16045370134425982,0.20993991502397927,0.08956541509443633,0.5103468072923814,"('lr', '0')",0.6314243404610107,0.4380598276153457
ceiling-sweet,"('lr', '0')",0.9185707177342352,"('mlp', '50--300-mean')",0.09646319288196048,0.9185707177342352,0.9064748827894059,0.9146037456167064,0.9016234835644072,0.9147896486808336,0.07773576932048254,0.09646319288196048,0.09273103147431794,0.08380352880731068,0.08841573950203685,0.7531589658549647,0.7384736399145659,0.7479925317915914,0.7337591532536077,0.7480385840626909,0.8408349484137526,0.9177578060193312,0.755797680927629,0.16541175187927043,0.22002571520411446,0.12507001503945098,0.5304245649777448,0.8100116899074454,0.8614239914471099,0.7821162370187339,0.16800124287484003,0.2286238191252656,0.125070015039451,0.5122775562897088,0.8218727141423885,0.8721739384704138,0.7815041536375903,0.166611213825115,0.22083738601391956,0.12187283135061025,0.5118862734643949,0.8178199547570966,0.8648922396643988,0.7886658669865386,0.16786433031079948,0.2286238191252656,0.125070015039451,0.5207861744220706,0.8263739091787967,0.8821258705187119,0.7903495064994839,0.16675106461814268,0.2215641638978187,0.12247350696756755,0.5124747999972727,"('lr', '0')",0.7531589658549647,0.4380598276153457
hot,"('lr', '0')",0.7858391608391608,"('mlp', '100--300-mean')",-0.07464642777246788,0.7858391608391608,0.7617504139541854,0.7542864399301212,0.7642724717116076,0.7538394645856649,-0.07779623345961095,-0.07613723930420568,-0.08219673849550202,-0.07464642777246788,-0.08726129709705,0.6915532467353626,0.6598741772490453,0.6560248042535332,0.6640654793888457,0.6558153013607882,0.8636353942987718,0.912978649154532,0.8279895140149224,0.09428591410379832,0.1213268904270602,0.0558484037520612,0.6214201849418621,0.8378876532583911,0.9032650615642366,0.7852012753656752,0.10187623670514008,0.13041492060489776,0.04246102386229031,0.6243415863847516,0.8364831784256233,0.8787732046912098,0.7913162280510992,0.09826163567658804,0.1285453894569286,0.04413444634851167,0.6200864439303001,0.8389188994840755,0.9012482560238041,0.7890903687284527,0.10020699232276191,0.13250890076602856,0.039114178889847584,0.6207183498859907,0.8411007616827149,0.8986749897002323,0.792854612394924,0.0980241632248766,0.11710775422150635,0.04078760137606895,0.6198773565456472,"('lr', '0')",0.6915532467353626,0.5787665038885875
ceiling-hot,"('mlp', '100-100-300-mean')",0.9494318383714829,"('mlp', '100--300-mean')",0.12389145571208393,0.9272727272727272,0.9385025427818408,0.9402514817612404,0.9422458146182118,0.9494318383714829,0.061723518538058686,0.11937609476782629,0.10172486140043013,0.12389145571208393,0.11272628722104594,0.8419008777978788,0.8493750039349904,0.8503423473990915,0.8520475702294702,0.8605906565799326,0.8655492087346686,0.9284873769790329,0.7804511278195492,0.08537184947484847,0.12710512799718865,0.039114178889847584,0.6114181142390336,0.8191264480140145,0.8954324845313663,0.7408226473432876,0.08912753884685028,0.13881437028627036,0.045631319678506616,0.6243638362862219,0.8385266203608103,0.9024823088539408,0.7704369091059224,0.0899091343621489,0.13462871354039954,0.045631319678506616,0.6176882747064358,0.8183543589061278,0.8851987577531235,0.7376029580939694,0.0901982443887416,0.13992701321871706,0.045631319678506616,0.6144692153675997,0.836705551150437,0.8952926664490353,0.7504479500245594,0.08884118179155029,0.13329351907800682,0.045631319678506616,0.6187442948196232,"('mlp', '100-100-300-mean')",0.8605906565799326,0.5787665038885875
round,"('mlp', '50-50-300-mean')",0.7806338202253362,"('lr', '0')",-0.08855559882341635,0.7699248120300751,0.7768911423742532,0.7806338202253362,0.7786512414006521,0.7787179481793871,-0.08855559882341635,-0.09370885764766279,-0.0937464899455176,-0.0921831907112125,-0.09262517787191016,0.7410608737670554,0.7473017336223872,0.7520024995116145,0.7511095694526865,0.753085084480424,0.8584804108534915,0.8955555555555557,0.8215447154471545,0.02886393826301965,0.08050065876152833,0.00676328502415459,0.7715377958963905,0.870600000021916,0.9075366321442272,0.8182452429185532,0.029589408751865998,0.08515810276679843,0.0,0.7705663711708939,0.8743803101708538,0.9105319012913949,0.8277145103549801,0.02863132071372181,0.07908651734738692,0.0,0.7702739378411292,0.8708344321118646,0.9045413629970592,0.8215447154471545,0.02754167194796565,0.08766359244620116,0.0,0.7670354819273245,0.8713431260512973,0.9064945593553192,0.8261636053397571,0.025632863698963136,0.06832345191040844,0.0,0.7671889858918395,"('mlp', '100-100-300-mean')",0.753085084480424,0.7732262382864793
