property,top_clfs,top_clfs_f1,top_select,top_select_f1,"('lr', '0')","('mlp', '50--300-mean')","('mlp', '50-50-300-mean')","('mlp', '100--300-mean')","('mlp', '100-100-300-mean')","select-seed-mean-('lr', '0')","select-seed-mean-('mlp', '50--300-mean')","select-seed-mean-('mlp', '50-50-300-mean')","select-seed-mean-('mlp', '100--300-mean')","select-seed-mean-('mlp', '100-100-300-mean')","select-rand-no-dist-mean-('lr', '0')","select-rand-no-dist-mean-('mlp', '50--300-mean')","select-rand-no-dist-mean-('mlp', '50-50-300-mean')","select-rand-no-dist-mean-('mlp', '100--300-mean')","select-rand-no-dist-mean-('mlp', '100-100-300-mean')","random-seed-mean-('lr', '0')","random-seed-max-('lr', '0')","random-seed-min-('lr', '0')","rand-no-dist-mean-('lr', '0')","rand-no-dist-max-('lr', '0')","rand-no-dist-min-('lr', '0')","random-vecs-('lr', '0')","random-seed-mean-('mlp', '50--300-mean')","random-seed-max-('mlp', '50--300-mean')","random-seed-min-('mlp', '50--300-mean')","rand-no-dist-mean-('mlp', '50--300-mean')","rand-no-dist-max-('mlp', '50--300-mean')","rand-no-dist-min-('mlp', '50--300-mean')","random-vecs-('mlp', '50--300-mean')","random-seed-mean-('mlp', '50-50-300-mean')","random-seed-max-('mlp', '50-50-300-mean')","random-seed-min-('mlp', '50-50-300-mean')","rand-no-dist-mean-('mlp', '50-50-300-mean')","rand-no-dist-max-('mlp', '50-50-300-mean')","rand-no-dist-min-('mlp', '50-50-300-mean')","random-vecs-('mlp', '50-50-300-mean')","random-seed-mean-('mlp', '100--300-mean')","random-seed-max-('mlp', '100--300-mean')","random-seed-min-('mlp', '100--300-mean')","rand-no-dist-mean-('mlp', '100--300-mean')","rand-no-dist-max-('mlp', '100--300-mean')","rand-no-dist-min-('mlp', '100--300-mean')","random-vecs-('mlp', '100--300-mean')","random-seed-mean-('mlp', '100-100-300-mean')","random-seed-max-('mlp', '100-100-300-mean')","random-seed-min-('mlp', '100-100-300-mean')","rand-no-dist-mean-('mlp', '100-100-300-mean')","rand-no-dist-max-('mlp', '100-100-300-mean')","rand-no-dist-min-('mlp', '100-100-300-mean')","random-vecs-('mlp', '100-100-300-mean')",top_select_rand,top_select_rand_f1,control-majority
female,"('lr', '0')",0.9679967420452886,"('mlp', '50--300-mean')",0.21578772611688257,0.9679967420452886,0.9616600380103564,0.9562469389464102,0.9594590466535732,0.9636163286954668,0.20944028579520158,0.21578772611688257,0.20533069683197713,0.2091548307528588,0.21159865108931097,0.7775152810217697,0.7648328538225353,0.7593900699288644,0.7651749400506103,0.7689047535043685,0.758556456250087,0.8314123720064314,0.6451202263083451,0.1904814610235189,0.2335026979878061,0.13814012980245394,0.5009672960558278,0.7458723118934738,0.8274807634703532,0.6572308763273791,0.19682718418782102,0.2348142940789321,0.1540909192153223,0.5190711929148903,0.7509162421144331,0.8179456337422304,0.6777818328881646,0.19685686901754587,0.2436933032318433,0.15336944901553212,0.5235628101914478,0.7503042159007144,0.830468504712141,0.6543349865571162,0.19428410660296289,0.2332851334480427,0.15182359488806998,0.5222331715203525,0.7520176776061558,0.8271254568195701,0.6700155271658317,0.19471157519109827,0.2336496443720578,0.15027890877602293,0.5145608159895125,"('lr', '0')",0.7775152810217697,0.4189551030574755
square,"('mlp', '100-100-300-mean')",0.9518963836758134,"('lr', '0')",0.19188623649455971,0.9490740740740742,0.9344880577829644,0.9475822190007988,0.9466183138718351,0.9518963836758134,0.19188623649455971,0.1476170740944558,0.14317291000816545,0.1597984738294972,0.15023216792460603,0.9139584918658439,0.8947153535798248,0.9112227290814257,0.9098308499087386,0.917052363097876,0.7571878375795145,0.8939870102660802,0.7068543451652387,0.035115582208230293,0.06451124976366042,0.008456659619450316,0.7539872408293462,0.7868709836885086,0.876601421360899,0.7431835239117142,0.03977270420313956,0.06451124976366042,0.008456659619450316,0.754174146309292,0.8044093089926333,0.8888822771269412,0.7670878153372803,0.03635948991937308,0.05794249807911241,0.008456659619450316,0.7510193312372475,0.786819840042338,0.8874235757956691,0.7413910881719941,0.03678746396309649,0.06122687392138641,0.008456659619450316,0.7543829248892335,0.8016642157512074,0.8897282903017215,0.7628110102895066,0.03484402057793746,0.05137374639456438,0.008456659619450316,0.7536829700021841,"('mlp', '100-100-300-mean')",0.917052363097876,0.7304710793082886
ceiling-square,"('mlp', '50--300-mean')",0.9675319008065486,"('mlp', '50--300-mean')",0.1935489441016307,0.9490740740740742,0.9675319008065486,0.9675319008065486,0.96465438131944,0.9675319008065486,0.1801258592262266,0.1935489441016307,0.1871355102480884,0.1923263491162549,0.18818642232492222,0.8990594900712995,0.9207212933948141,0.9210930503381265,0.9179459913734216,0.9250472546643514,0.7689482148478476,0.861169837914024,0.6945736434108526,0.050014584002774656,0.1287123728984194,0.0,0.7563795853269538,0.7739829567049179,0.8273362524647714,0.6994602293726218,0.04681060741173444,0.11321856438135508,0.0,0.7538437637184934,0.7803963905584602,0.8466743274261592,0.7180147675692686,0.046438850468422097,0.10805396154233364,0.0,0.7541012327578658,0.7723280322031851,0.8309594105065341,0.7025860376900768,0.046708389946018496,0.10507038462043516,0.0,0.7544018576976399,0.7793454784816264,0.8579377211678816,0.6993391949683763,0.04248464614219716,0.099504506279026,0.0,0.7519120852844717,"('mlp', '100-100-300-mean')",0.9250472546643514,0.7304710793082886
lay_eggs,"('mlp', '50--300-mean')",0.908617216117216,"('mlp', '50--300-mean')",0.14645682085995027,0.8957637997432606,0.908617216117216,0.905080586080586,0.9051739926739928,0.9053406593406595,0.11996609979160433,0.14645682085995027,0.13926571663405574,0.14528046758354185,0.13372703154453858,0.7503744530250103,0.7534221070275012,0.7511417921992006,0.7531992094038606,0.7549967975300202,0.7757976999516563,0.9114312144839434,0.6033041788143828,0.14538934671825038,0.18639455782312925,0.1238095238095238,0.5186597627096496,0.7621603952572658,0.8312616217546449,0.6423412899937649,0.1551951090897148,0.19834625322997407,0.1238095238095238,0.5401802363110849,0.7658148694465302,0.8406793027023477,0.6799352715739394,0.1539387938813853,0.19317822420214506,0.12676190476190474,0.5302506819546444,0.7598935250904509,0.8314773786161507,0.6387501509077829,0.1519747832701321,0.19464993232435093,0.1238095238095238,0.5356636518531002,0.771613627796121,0.8648886748947417,0.6461441658284869,0.15034386181063925,0.19834625322997412,0.1238095238095238,0.5330751073717116,"('mlp', '100-100-300-mean')",0.7549967975300202,0.4852130325814536
ceiling-lay_eggs,"('mlp', '50--300-mean')",1.0,"('mlp', '50--300-mean')",0.22111301592484744,0.9663003663003662,1.0,0.9831501831501832,1.0,0.9865201465201464,0.16196015455881707,0.22111301592484744,0.20238533594499197,0.21666137026891907,0.20653468025639876,0.8047100104068979,0.8222855570136913,0.8091464819393178,0.8251874819374528,0.8163238035006497,0.8043402117415491,0.9148763381321522,0.6493881763231608,0.16159035589346823,0.2020425741355974,0.1087108013937282,0.5802346947909905,0.7788869840751526,0.8793852983191426,0.6806800640206745,0.17771444298630862,0.23620096810654084,0.14140328425852705,0.5500606236997534,0.7807648472051912,0.8933537869394591,0.6713022596324929,0.17400370121086542,0.22326512710347302,0.1311714546962383,0.5241767456599927,0.7833386297310809,0.8938984619170665,0.6746656845517501,0.1748125180625472,0.23301629072681704,0.13658751254345275,0.5359615488418529,0.7799854662637477,0.8696962553186935,0.6966440740189536,0.17019634301949668,0.22173845327604727,0.13595031020680115,0.5328187063985911,"('mlp', '100--300-mean')",0.8251874819374528,0.4852130325814536
wings,"('lr', '0')",0.8909362445047434,"('lr', '0')",0.134176027897017,0.8909362445047434,0.8694756050935059,0.8652013996708181,0.8759761030251108,0.8825843419286737,0.134176027897017,0.08476304321839112,0.08236187098595305,0.09103077316124375,0.10039480762699426,0.6842683330547624,0.6629499286124861,0.6599608998446856,0.6700765783966798,0.679023476226225,0.7567602166077264,0.962399696378226,0.5016961177748709,0.20666791144998098,0.2575608422203993,0.16585810613122495,0.5124279478588918,0.7847125618751147,0.951097857566846,0.6050967888664809,0.20652567648101972,0.2473788011511353,0.16206417568375356,0.5043755999085293,0.7828395286848651,0.9511073155196468,0.6174888057995231,0.2052404998261325,0.2446201786122692,0.16381149014362756,0.5153291340121073,0.784945329863867,0.9642647552033036,0.6200157572828308,0.20589952462843092,0.2611013559941501,0.16407214764532985,0.4926496335877629,0.7821895343016795,0.9567391154230276,0.6109858400862385,0.20356086570244866,0.25091316235808314,0.15971832953020665,0.5061614992184627,"('lr', '0')",0.6842683330547624,0.40918390543305294
ceiling-wings,"('mlp', '100-100-300-mean')",0.9608336255375071,"('mlp', '100-100-300-mean')",0.2074106623735098,0.9123654546995508,0.9521609302151248,0.9435196198822379,0.9565464372864656,0.9608336255375071,0.1440283581184233,0.19775079227653014,0.1861407201478159,0.2051203219574106,0.2074106623735098,0.7040178406145712,0.7355011300561807,0.7272861064774641,0.7405582557421402,0.7467613895635771,0.7683370965811275,0.9053854349245628,0.6446054091944622,0.20834761408497954,0.29088894743597543,0.14917452830188682,0.4896371331030122,0.7544101379385947,0.8492776779770356,0.6338169121126737,0.21665980015894415,0.2878730677007252,0.15413721435290215,0.5101407657970052,0.757378899734422,0.8698066292634841,0.63459741446084,0.2162335134047738,0.28831218133031505,0.15716069671549446,0.4953687034759895,0.751426115329055,0.8566264988034507,0.6068126204674295,0.21598818154432536,0.2824532223405669,0.15248298566923038,0.5175766990942143,0.7534229631639973,0.8734811390807178,0.6112156278517409,0.21407223597393,0.2840139860532459,0.15550646803182264,0.5035213612040368,"('mlp', '100-100-300-mean')",0.7467613895635771,0.40918390543305294
wheels,"('mlp', '50--300-mean')",0.8651426422486924,"('mlp', '50--300-mean')",0.13283113390426005,0.8601563729863042,0.8651426422486924,0.8509139744403346,0.8601563729863042,0.8584740324298329,0.10544125419444494,0.13283113390426005,0.11389614238336743,0.12865603908805,0.12387116603277559,0.7962380679516305,0.7955803837460065,0.7831118357492207,0.7943102361981278,0.7946222745613273,0.7547151187918593,0.8360556563823351,0.6552631578947368,0.06391830503467366,0.11809650977337635,0.013495276653171392,0.6247166232183211,0.7323115083444324,0.809611886684223,0.6653531161282285,0.06956225850268599,0.14181308170381818,0.013495276653171392,0.629345270546219,0.7370178320569671,0.796396769297715,0.6701039328055458,0.06780213869111382,0.12415628355682687,0.013495276653171392,0.6331360354452771,0.7315003338982542,0.8353338026960924,0.6499020474550076,0.06584613678817636,0.12718617044855213,0.013495276653171392,0.6340510733457349,0.7346028663970573,0.7947835408242324,0.6648071132108949,0.06385175786850564,0.12718617044855215,0.013495276653171392,0.6363320096603309,"('lr', '0')",0.7962380679516305,0.6251993620414672
ceiling-wheels,"('lr', '0')",0.9473684210526316,"('lr', '0')",0.22772226321809574,0.9473684210526316,0.9250251901546199,0.9273219346005668,0.9190116852930874,0.9416435826408126,0.22772226321809574,0.18700062575680299,0.1825336117783798,0.18301411455127337,0.19814303830060265,0.887015111219219,0.8609775792316471,0.8628633647864129,0.8530998011606612,0.881079343304937,0.7196461578345359,0.8276315789473683,0.6251993620414672,0.06035330983341253,0.10526315789473682,0.013495276653171392,0.611939843781949,0.7380245643978169,0.8204668400013151,0.630945896209054,0.06404761092297288,0.09178444192445448,0.02564102564102564,0.6380994645924215,0.744788322822187,0.8274100246072746,0.6424389645442277,0.06445856981415389,0.10629620041686794,0.030499325236167336,0.6377628879755637,0.735997570741814,0.8133243374167837,0.6251993620414672,0.06591188413242625,0.0982351688552244,0.03535762483130904,0.6264302289034853,0.74350054434021,0.8271278919580947,0.6539320328794013,0.06056423933587559,0.09532163742690056,0.028070175438596492,0.6259086551867871,"('lr', '0')",0.887015111219219,0.6251993620414672
used_in_cooking,"('lr', '0')",0.8578409711211042,"('mlp', '100--300-mean')",0.08044326897158616,0.8578409711211042,0.8382641119431102,0.8399146514935989,0.8443208460676039,0.852514009930714,0.0605273261884538,0.07715450093834053,0.06860121803249863,0.08044326897158616,0.07503789170955821,0.7362120089431293,0.7202607738584174,0.7221366098765541,0.7295066364950817,0.7359778321070272,0.7973136449326504,0.8876366771017649,0.7162944582299421,0.12162896217797488,0.15264931708182347,0.09609650311737598,0.5394268851643432,0.7611096110047697,0.8406622351861056,0.6526314000099941,0.11800333808469285,0.1626363544196786,0.08710219571699647,0.5417108337062169,0.7713134334611003,0.8434910809403691,0.6895513077765372,0.11777804161704472,0.15867680384571933,0.0856031444835999,0.5452680123732991,0.7638775770960178,0.8386430011159611,0.6538657423034225,0.11481420957252216,0.15471022315221686,0.08260504201680674,0.5571776165664286,0.7774761182211558,0.8461344447919272,0.6887354642468683,0.1165361778236869,0.15583592104406815,0.08860124695039305,0.5485933291543914,"('lr', '0')",0.7362120089431293,0.5060088551549652
