property,top_clfs,top_clfs_f1,top_select,top_select_f1,"('lr', '0')","('mlp', '50--300-mean')","('mlp', '50-50-300-mean')","('mlp', '100--300-mean')","('mlp', '100-100-300-mean')","select-seed-mean-('lr', '0')","select-seed-mean-('mlp', '50--300-mean')","select-seed-mean-('mlp', '50-50-300-mean')","select-seed-mean-('mlp', '100--300-mean')","select-seed-mean-('mlp', '100-100-300-mean')","select-rand-no-dist-mean-('lr', '0')","select-rand-no-dist-mean-('mlp', '50--300-mean')","select-rand-no-dist-mean-('mlp', '50-50-300-mean')","select-rand-no-dist-mean-('mlp', '100--300-mean')","select-rand-no-dist-mean-('mlp', '100-100-300-mean')","random-seed-mean-('lr', '0')","random-seed-max-('lr', '0')","random-seed-min-('lr', '0')","rand-no-dist-mean-('lr', '0')","rand-no-dist-max-('lr', '0')","rand-no-dist-min-('lr', '0')","random-vecs-('lr', '0')","random-seed-mean-('mlp', '50--300-mean')","random-seed-max-('mlp', '50--300-mean')","random-seed-min-('mlp', '50--300-mean')","rand-no-dist-mean-('mlp', '50--300-mean')","rand-no-dist-max-('mlp', '50--300-mean')","rand-no-dist-min-('mlp', '50--300-mean')","random-vecs-('mlp', '50--300-mean')","random-seed-mean-('mlp', '50-50-300-mean')","random-seed-max-('mlp', '50-50-300-mean')","random-seed-min-('mlp', '50-50-300-mean')","rand-no-dist-mean-('mlp', '50-50-300-mean')","rand-no-dist-max-('mlp', '50-50-300-mean')","rand-no-dist-min-('mlp', '50-50-300-mean')","random-vecs-('mlp', '50-50-300-mean')","random-seed-mean-('mlp', '100--300-mean')","random-seed-max-('mlp', '100--300-mean')","random-seed-min-('mlp', '100--300-mean')","rand-no-dist-mean-('mlp', '100--300-mean')","rand-no-dist-max-('mlp', '100--300-mean')","rand-no-dist-min-('mlp', '100--300-mean')","random-vecs-('mlp', '100--300-mean')","random-seed-mean-('mlp', '100-100-300-mean')","random-seed-max-('mlp', '100-100-300-mean')","random-seed-min-('mlp', '100-100-300-mean')","rand-no-dist-mean-('mlp', '100-100-300-mean')","rand-no-dist-max-('mlp', '100-100-300-mean')","rand-no-dist-min-('mlp', '100-100-300-mean')","random-vecs-('mlp', '100-100-300-mean')",top_select_rand,top_select_rand_f1,control-majority
female,"('mlp', '100-100-300-mean')",0.9458325926572196,"('mlp', '50--300-mean')",0.17555455191397218,0.9188900499245328,0.9412545954363868,0.9400268871429552,0.942436717696602,0.9458325926572196,0.1291032827446692,0.17555455191397218,0.16481958112350303,0.17283936940942946,0.17084519045766933,0.7205040840340602,0.7387034275942013,0.7367342211697889,0.7407811577278954,0.7457945728969826,0.7897867671798636,0.8861095840205241,0.7153846153846155,0.19838596589047267,0.2519675044427519,0.16007905138339926,0.4946201230732213,0.7657000435224146,0.8764738221039552,0.6620193670663882,0.2025511678421855,0.24530262926914306,0.1733170423064117,0.4986860538091979,0.7752073060194522,0.8847065037783615,0.6779206878185783,0.20329266597316628,0.2499951090173616,0.1747001814949154,0.5006311150939635,0.7695973482871725,0.8816504320786697,0.6728337193580567,0.20165555996870652,0.2413944473096043,0.1718277391861758,0.4996676315120631,0.7749874021995503,0.8744764946016407,0.6582814308557741,0.200038019760237,0.2453051427293033,0.17017369323823178,0.4852156528417664,"('mlp', '100-100-300-mean')",0.7457945728969826,0.4298245614035087
wings,"('lr', '0')",0.9007847841255652,"('mlp', '100-100-300-mean')",0.14129878348295088,0.9007847841255652,0.8851281730011527,0.8866813057915894,0.8850140001828851,0.8945050726912556,0.12038509727394642,0.13093623900379991,0.1330536924464064,0.1278915938484182,0.14129878348295088,0.6730171595936641,0.6532781389224608,0.6569930263973839,0.6539404460494087,0.6671941386299469,0.7803996868516188,0.9218730970649128,0.628322440087146,0.22776762453190105,0.281264732932984,0.1176470588235294,0.5108407050171124,0.7541919339973527,0.9100633083134092,0.5955242778142386,0.23185003407869184,0.2918966636248584,0.11873428616729713,0.5039544287904794,0.753627613345183,0.8901500981163358,0.5992801730952102,0.22968827939420558,0.29007934322000817,0.11907593737104345,0.5079370096321145,0.7571224063344669,0.9120007677619736,0.6036197353090808,0.23107355413347638,0.2887269984917044,0.11900609300323906,0.5119700859704581,0.7532062892083047,0.8962857425895031,0.5890503789752017,0.2273109340613087,0.28610311275969624,0.11914388908002893,0.5119773151085787,"('lr', '0')",0.6730171595936641,0.4122549019607843
ceiling-wings,"('mlp', '50--300-mean')",0.9881825509076314,"('mlp', '50--300-mean')",0.2248438640723942,0.9605042016806722,0.9881825509076314,0.9862155835925226,0.9802990364454808,0.9842486162774136,0.18023443614721923,0.2248438640723942,0.20889407264717075,0.21018506367475576,0.20533165091469352,0.7494496221360196,0.7725603343102225,0.7695295802765038,0.7652648395390413,0.7679932587599032,0.780269765533453,0.8828976034858388,0.6986999928176401,0.21105457954465257,0.277676287906467,0.17086834733893555,0.4913622526841139,0.7633386868352372,0.8578446030468591,0.6863804852141768,0.21562221659740882,0.2749120182616964,0.16825149918756052,0.4969799297560701,0.7773215109453518,0.8670726019362384,0.7021416965513768,0.2166860033160188,0.27695809276416034,0.17177224736048266,0.521508839151216,0.770113972770725,0.8539068658195802,0.6866904691089355,0.2150341969064395,0.2751974664369056,0.1696599376279683,0.5135033941126383,0.77891696536272,0.8749293661706995,0.7061371738694897,0.21625535751751035,0.2756351560659701,0.1685167333377052,0.5053968183016881,"('mlp', '50--300-mean')",0.7725603343102225,0.4122549019607843
lay_eggs,"('lr', '0')",0.8536398467432951,"('lr', '0')",0.11209475018377324,0.8536398467432951,0.7810763334041169,0.7867578312042922,0.7657398327863094,0.8362487471972202,0.11209475018377324,0.01996573032954374,0.030892616079205903,0.005803869798979511,0.06669532058496863,0.6968720066021726,0.5987638460042155,0.6113139722348652,0.5855503114021735,0.6655140335472007,0.7415450965595218,0.8496674057649667,0.5751806983609895,0.15676784014112247,0.2270632593213238,0.11188811188811187,0.5406507030512615,0.7611106030745731,0.8301861296598139,0.668903519553317,0.1823124873999014,0.236279849183075,0.11491602526085284,0.5304237191071082,0.7558652151250863,0.8270871915608758,0.6844823926384688,0.17544385896942707,0.2326084662013472,0.11491602526085284,0.5160275810191618,0.7599359629873299,0.8510487173645069,0.6799022546404592,0.18018952138413588,0.2356806628219309,0.11188811188811187,0.5295453824718176,0.7695534266122516,0.8418180649759599,0.6468822177811974,0.17073471365001944,0.22953626958076345,0.1179439386335938,0.5309841994817789,"('lr', '0')",0.6968720066021726,0.4949494949494949
ceiling-lay_eggs,"('mlp', '50-50-300-mean')",0.914244852363734,"('mlp', '50-50-300-mean')",0.11552452009983916,0.8973227671878345,0.8861957824176715,0.914244852363734,0.9103594148871508,0.8905440549396806,0.10520449806767296,0.08890589996314746,0.11552452009983916,0.10808951812979628,0.08778878893284503,0.7487507362902223,0.7175278804921237,0.7487847922936877,0.7456001249516314,0.7249202486597024,0.7921182691201616,0.8787878787878788,0.6632962588473205,0.14857203089761228,0.17767417767417767,0.11188811188811187,0.5370776857273344,0.797289882454524,0.8774324230421792,0.6638033520237766,0.1686679019255478,0.2326084662013472,0.1179439386335938,0.5402366237320653,0.7987203322638948,0.8890840297913469,0.6801645934344511,0.16546006007004627,0.22893708321961934,0.1270276787518167,0.5307189875238421,0.8022698967573545,0.8714227326422449,0.6780366404976002,0.16475928993551933,0.236279849183075,0.11491602526085284,0.5314957354208728,0.8027552660068356,0.8710041124187466,0.684846267039943,0.16562380627997825,0.22893708321961934,0.12097185200633476,0.5231793612254928,"('mlp', '50-50-300-mean')",0.7487847922936877,0.4949494949494949
hot,"('mlp', '100-100-300-mean')",0.8178292462232605,"('mlp', '50-50-300-mean')",0.036969573158071256,0.8139056065885334,0.8132291306902288,0.8123015097502175,0.8095744249872959,0.8178292462232605,0.010554964471940598,0.03563699264961184,0.036969573158071256,0.03277882477668592,0.034519233770483715,0.731402808176611,0.7292261258100405,0.7295348332373558,0.7280734642690735,0.7379230705155992,0.8033506421165928,0.8902255639097744,0.7573099415204679,0.08250279841192243,0.1213268904270602,0.048104131295981886,0.6212322848177445,0.777592138040617,0.8348282994424421,0.7324448051804662,0.08400300488018836,0.12621537300654445,0.048104131295981886,0.6218516860064784,0.7753319365921463,0.8528976617776676,0.7281832494030299,0.08276667651286178,0.12597533605173672,0.049869416671906766,0.6212772040265186,0.77679560021061,0.8310846832595624,0.7158202059471713,0.08150096071822246,0.12621537300654445,0.048104131295981886,0.6116336955877683,0.7833100124527768,0.8272614936650422,0.7567020132503608,0.0799061757076612,0.11945735927909105,0.048104131295981886,0.6169061405499736,"('mlp', '100-100-300-mean')",0.7379230705155992,0.5787665038885875
used_in_cooking,"('lr', '0')",0.8110817584501795,"('mlp', '50-50-300-mean')",0.0319798264976322,0.8110817584501795,0.7866023722252903,0.8028166157101253,0.7834190799214118,0.7997114878127537,0.02960892138818283,0.024252902376509566,0.0319798264976322,0.022619474800424033,0.03183022940825042,0.7203681836688878,0.695016226208389,0.7087011301228497,0.69132975412674,0.7116134798553618,0.7814728370619967,0.9,0.6401515151515151,0.09071357478129174,0.12132999907381682,0.05524657026325548,0.5999811748820444,0.7623494698487807,0.8682821975065491,0.6254340040385085,0.09158614601690133,0.12016973585601035,0.050740637745643316,0.5818421263625125,0.7708367892124931,0.8732859537107294,0.6550899627125198,0.09411548558727559,0.12160155113586488,0.05481460882461996,0.5863429266881679,0.7607996051209878,0.8752406942123103,0.6129228877317863,0.09208932579467174,0.1155077674685518,0.05095661846496108,0.5917246996307309,0.7678812584045033,0.8763608146369695,0.6383328642293477,0.08809800795739187,0.1080524776603208,0.05095661846496108,0.5806113271587338,"('lr', '0')",0.7203681836688878,0.5333333333333333
wheels,"('mlp', '50-50-300-mean')",0.8079795181620046,"('mlp', '50--300-mean')",0.10286305608578372,0.806159420289855,0.8075553012967199,0.8079795181620046,0.8010612470234374,0.7954384847159892,0.09592861378849893,0.10286305608578372,0.10027665125030116,0.10059700267196281,0.08300965026371143,0.7335120188166115,0.7362703415511678,0.7364091837101809,0.7303353395408472,0.7263266867819125,0.7102308065013561,0.7937017231134877,0.6481481481481481,0.07264740147324343,0.11458333333333333,0.029239766081871336,0.5732865055978263,0.7046922452109362,0.8205375666929594,0.6117782798903899,0.07128495974555214,0.1130374957000344,0.01981981981981982,0.581339045929832,0.7077028669117035,0.8043242152333901,0.6212544802867384,0.07157033445182373,0.1061575507395941,0.02222222222222222,0.5707877492236275,0.7004642443514746,0.8184027913757793,0.6057347670250895,0.07072590748259028,0.10863433092535263,0.017417417417417418,0.576435031660001,0.7124288344522778,0.8103650571204734,0.6319665721199301,0.0691117979340767,0.10560715514275884,0.02222222222222222,0.5806586649312786,"('mlp', '50-50-300-mean')",0.7364091837101809,0.6057347670250895
ceiling-wheels,"('lr', '0')",0.9353864734299516,"('lr', '0')",0.15351052187711323,0.9353864734299516,0.8807156657191983,0.9037606799109924,0.8987263905635284,0.8866334153677049,0.15351052187711323,0.08555686726499201,0.11149096300378358,0.10947525921237611,0.08767743028668751,0.8734619749706329,0.8153215800319625,0.8400126389869859,0.8352421272837978,0.8236723905212736,0.7818759515528384,0.8789682539682541,0.6057347670250895,0.061924498459318744,0.11458333333333333,0.029239766081871336,0.57168998890697,0.7951587984542063,0.8650027847396269,0.621115437826173,0.06539408568723584,0.11556326477959605,0.02222222222222222,0.5667365017355772,0.7922697169072088,0.8615114174324701,0.6341501565985966,0.06374804092400652,0.1226069155732468,0.024624624624624628,0.5694845637993875,0.7892511313511523,0.8615114174324701,0.6238653056209904,0.0634842632797307,0.1197205636640621,0.029239766081871336,0.5728552691841216,0.7989559850810174,0.8712363074434707,0.6384373258408161,0.06296102484643128,0.1232423890608875,0.027027027027027032,0.5751516427469728,"('lr', '0')",0.8734619749706329,0.6057347670250895
dangerous,"('lr', '0')",0.8025215034759042,"('mlp', '50-50-300-mean')",0.08427831572912514,0.8025215034759042,0.7736927701670382,0.7813370320541797,0.7682858954295978,0.7705295517333005,0.07656626727156102,0.07852773527945733,0.08427831572912514,0.072650823864712,0.07293697389903475,0.6401062107773897,0.6117413522699168,0.6206705084748105,0.606102912286369,0.6098567176582694,0.7259552362043432,0.8209626630679262,0.5775862068965517,0.16241529269851449,0.2023809523809523,0.1273297047666172,0.4977040732422015,0.6951650348875809,0.8164160791265387,0.557115503429203,0.16195141789712142,0.20206098249576504,0.13204684149760842,0.4954155696654087,0.6970587163250546,0.8054915828133951,0.5513552213353725,0.1606665235793692,0.2015857331074722,0.12748279452015654,0.4938342053054781,0.6956350715648858,0.8116508988379749,0.5621405002286157,0.16218298314322876,0.2003152644456992,0.12782585900968318,0.4760545794563257,0.6975925778342658,0.8114159824785444,0.5711621051050846,0.16067283407503102,0.20071052136269527,0.12937887045816504,0.4717939313831708,"('lr', '0')",0.6401062107773897,0.3968253968253969
