property,top_clfs,top_clfs_f1,top_select,top_select_f1,"('lr', '0')","('mlp', '50--300-mean')","('mlp', '50-50-300-mean')","('mlp', '100--300-mean')","('mlp', '100-100-300-mean')","select-seed-mean-('lr', '0')","select-seed-mean-('mlp', '50--300-mean')","select-seed-mean-('mlp', '50-50-300-mean')","select-seed-mean-('mlp', '100--300-mean')","select-seed-mean-('mlp', '100-100-300-mean')","select-rand-no-dist-mean-('lr', '0')","select-rand-no-dist-mean-('mlp', '50--300-mean')","select-rand-no-dist-mean-('mlp', '50-50-300-mean')","select-rand-no-dist-mean-('mlp', '100--300-mean')","select-rand-no-dist-mean-('mlp', '100-100-300-mean')","random-seed-mean-('lr', '0')","random-seed-max-('lr', '0')","random-seed-min-('lr', '0')","rand-no-dist-mean-('lr', '0')","rand-no-dist-max-('lr', '0')","rand-no-dist-min-('lr', '0')","random-vecs-('lr', '0')","random-seed-mean-('mlp', '50--300-mean')","random-seed-max-('mlp', '50--300-mean')","random-seed-min-('mlp', '50--300-mean')","rand-no-dist-mean-('mlp', '50--300-mean')","rand-no-dist-max-('mlp', '50--300-mean')","rand-no-dist-min-('mlp', '50--300-mean')","random-vecs-('mlp', '50--300-mean')","random-seed-mean-('mlp', '50-50-300-mean')","random-seed-max-('mlp', '50-50-300-mean')","random-seed-min-('mlp', '50-50-300-mean')","rand-no-dist-mean-('mlp', '50-50-300-mean')","rand-no-dist-max-('mlp', '50-50-300-mean')","rand-no-dist-min-('mlp', '50-50-300-mean')","random-vecs-('mlp', '50-50-300-mean')","random-seed-mean-('mlp', '100--300-mean')","random-seed-max-('mlp', '100--300-mean')","random-seed-min-('mlp', '100--300-mean')","rand-no-dist-mean-('mlp', '100--300-mean')","rand-no-dist-max-('mlp', '100--300-mean')","rand-no-dist-min-('mlp', '100--300-mean')","random-vecs-('mlp', '100--300-mean')","random-seed-mean-('mlp', '100-100-300-mean')","random-seed-max-('mlp', '100-100-300-mean')","random-seed-min-('mlp', '100-100-300-mean')","rand-no-dist-mean-('mlp', '100-100-300-mean')","rand-no-dist-max-('mlp', '100-100-300-mean')","rand-no-dist-min-('mlp', '100-100-300-mean')","random-vecs-('mlp', '100-100-300-mean')",top_select_rand,top_select_rand_f1,control-majority
dangerous,"('lr', '0')",0.8108465608465609,"('lr', '0')",0.0286003484504056,0.8108465608465609,0.7791410214879602,0.7766338281344284,0.7765403304178814,0.7712376061813335,0.0286003484504056,0.026614582654958863,0.026592083103269215,0.020423113991924757,0.0135103736729143,0.6279103730088895,0.591839895393488,0.5908465765196491,0.5901080586911853,0.5848533366813623,0.7822462123961553,0.8484760941788244,0.6656611362493715,0.1829361878376714,0.21739130434782608,0.14130950661356553,0.4799624995871574,0.7525264388330013,0.8221102073205435,0.6524284015631588,0.18730112609447208,0.22044364601417987,0.14258340177969325,0.5165781007079672,0.7500417450311592,0.8241290788952691,0.6575215777633763,0.18578725161477921,0.21694742492251007,0.1368442112262083,0.5091588341117161,0.7561172164259566,0.8245037679773874,0.6555904302777268,0.1864322717266961,0.21709486166007905,0.14143978815283234,0.5079992777229443,0.7577272325084192,0.8286800794746367,0.6712263341027859,0.18638426949997122,0.2246498236837374,0.13949033826164195,0.5118422789839123,"('lr', '0')",0.6279103730088895,0.4082125603864736
ceiling-dangerous,"('lr', '0')",1.0,"('mlp', '50-50-300-mean')",0.25145525960700166,1.0,0.9976611219700297,1.0,1.0,0.9884242068920592,0.2412175721453359,0.24556188471864437,0.25145525960700166,0.2507544904033605,0.23715868086423186,0.8496375660972428,0.8444886715673416,0.8470491333469674,0.8463630883973123,0.8364332227040051,0.7587824278546641,0.8481899652756119,0.6896135265700483,0.1503624339027571,0.19030100334448166,0.08525149190110827,0.4886650465492604,0.7520992372513853,0.8168247185638489,0.6777654517657108,0.15317245040268798,0.2009455761629675,0.09727409669631247,0.5164392635449641,0.7485447403929983,0.8216049520054096,0.6639003011178334,0.1529508666530326,0.1969463640859522,0.09896841909823613,0.5035130688212087,0.7492455095966395,0.819145356536661,0.6654727892253474,0.15363691160268766,0.20545020197194114,0.09727409669631247,0.5088318949512656,0.7512655260278274,0.8201313999627974,0.6691001778744711,0.15199098418805412,0.1999995656517396,0.09691899741775388,0.5114683507495873,"('lr', '0')",0.8496375660972428,0.4082125603864736
round,"('mlp', '100--300-mean')",0.8684484963556207,"('mlp', '100--300-mean')",0.03670808765891609,0.8047619047619048,0.8630227711724431,0.8420110910368364,0.8684484963556207,0.8621453682933344,-0.02235133069339823,0.032297729161261945,-0.0010226295282463882,0.03670808765891609,0.02129134308445746,0.7828353115736676,0.8337877462588368,0.8156261464129442,0.8388897496071702,0.8362031542566988,0.827113235455303,0.8614540466392321,0.7732262382864792,0.02192659318823723,0.060794278185582536,0.0,0.8047619047619048,0.8307250420111811,0.8608732644116568,0.7973854768668167,0.029235024913606328,0.0811217767739507,0.0,0.803322572209084,0.8430337205650827,0.8620985758160584,0.8063312893349813,0.0263849446238922,0.07886316581968758,0.0,0.8007022358803303,0.8317404086967046,0.8614540466392321,0.8022173245828842,0.02955874674845051,0.0845096932053454,0.0,0.8037613619618059,0.840854025208877,0.8657227184772383,0.8002517438804357,0.02594221403663565,0.07547524938829289,0.0,0.8053086978101247,"('mlp', '100--300-mean')",0.8388897496071702,0.7732262382864793
ceiling-round,"('mlp', '100-100-300-mean')",0.912952122854562,"('mlp', '100-100-300-mean')",0.11835354625591854,0.8910569105691057,0.9001664782759894,0.9078740964632828,0.8898361182502625,0.912952122854562,0.1101245532163786,0.1056055531340887,0.11495302241617822,0.09833202692762977,0.11835354625591854,0.8551197868147693,0.8629573730231853,0.8751896301349359,0.8535264334613649,0.8786033456733083,0.7809323573527271,0.8614540466392321,0.7620596205962059,0.0359371237543365,0.06613756613756612,0.00676328502415459,0.8047619047619048,0.7945609251419007,0.8505816186556929,0.7540499849442941,0.03720910525280403,0.08159754898885332,0.006763285024154591,0.8023765652362969,0.7929210740471045,0.8506596137969792,0.7505886781090034,0.03268446632834689,0.07232155927808101,0.006763285024154591,0.8039970489779483,0.7915040913226328,0.8578299039780524,0.7540499849442941,0.036309684788897616,0.06922956270782357,0.006763285024154591,0.8033225274306671,0.7945985765986434,0.8594279835390948,0.7517043059319484,0.03434877718125358,0.06922956270782357,0.006763285024154591,0.802417534205303,"('mlp', '100-100-300-mean')",0.8786033456733083,0.7732262382864793
hot,"('lr', '0')",0.7940734274213105,"('lr', '0')",0.04631037618876388,0.7940734274213105,0.7748275532827275,0.7760273897099272,0.7702416751368771,0.7657858841390651,0.04631037618876388,0.04380584746973015,0.045767734673502924,0.04165620780412571,0.03724103476682761,0.7228530481948491,0.6994454734329746,0.6990173619466874,0.6964287219636349,0.690880536341829,0.7477630512325466,0.8495074896543685,0.6848154869933453,0.07122037922646138,0.11632529599861725,0.039114178889847584,0.6204035941254257,0.7310217058129973,0.8272773988120543,0.6436216624601709,0.0753820798497529,0.1125005411859226,0.04246102386229031,0.6147749843487217,0.7302596550364243,0.8292365169322125,0.6368866538722863,0.07701002776323981,0.11125821122308448,0.04413444634851167,0.6276808208263741,0.7285854673327514,0.8316471418967565,0.6405237932967641,0.07381295317324225,0.10878609358645656,0.039114178889847584,0.6211645874742494,0.7285448493722375,0.8094767000997318,0.6480636474619641,0.0749053477972361,0.10245159426998897,0.04246102386229031,0.6155929737120186,"('lr', '0')",0.7228530481948491,0.595238095238095
ceiling-hot,"('mlp', '100--300-mean')",0.9189875812731751,"('mlp', '100--300-mean')",0.1594755743291305,0.9084178023505828,0.9064649110044132,0.9167619467530052,0.9189875812731751,0.9167943991416988,0.13442217226110542,0.1490237994498611,0.14962478469731655,0.1594755743291305,0.15063927357846552,0.8250164535203078,0.8173302023596073,0.8265214061212146,0.8292667423088713,0.8279880457248334,0.7739956300894774,0.8536340852130326,0.7027794204612655,0.08340134883027492,0.12710512799718865,0.06524122807017542,0.6319964567889634,0.7574411115545521,0.7915644269583673,0.7082286219442185,0.08913470864480587,0.1317463926284814,0.0558484037520612,0.6180701742373923,0.7671371620556886,0.801997159348937,0.7223953144630155,0.09024054063179052,0.13439554246764016,0.06014651420539021,0.6222884846615088,0.7595120069440446,0.8033422232344641,0.7179382606440431,0.08972083896430377,0.13951062225606106,0.06014651420539021,0.6233990801555934,0.7661551255632333,0.8042356130115846,0.7202213890982965,0.08880635341686541,0.13552627795450956,0.0587138107209472,0.6265048773122072,"('mlp', '100--300-mean')",0.8292667423088713,0.5787665038885875
swim,"('lr', '0')",0.7901234567901235,"('lr', '0')",0.12949913344270292,0.7901234567901235,0.7791867833091024,0.7756803879667448,0.7587458589816087,0.7669003595974812,0.12949913344270292,0.12170418483226386,0.12470450592431714,0.10990497369181595,0.11133595351768877,0.6881467000635418,0.676636649648163,0.6750442021097622,0.6580053557058488,0.6663646088854068,0.6606243233474206,0.763722557706417,0.5857646733741853,0.10197675672658166,0.1559125777970763,0.050062578222778466,0.5385184927342459,0.6574825984768385,0.7345275521426821,0.5969613466627106,0.10255013366093946,0.14968781327405747,0.050062578222778466,0.5587472651379809,0.6509758820424276,0.7246234574469635,0.5794427798997657,0.10063618585698256,0.138429539508198,0.050062578222778466,0.5627192850442029,0.6488408852897928,0.722296111573388,0.5780901062942696,0.10074050327575994,0.1479394404959507,0.050062578222778466,0.5670056577915938,0.6555644060797924,0.7448388175903404,0.5869194951020917,0.10053575071207435,0.13949134626499726,0.05199027128581929,0.5592876571932448,"('lr', '0')",0.6881467000635418,0.5515755453810935
ceiling-swim,"('mlp', '100--300-mean')",0.9551362683438156,"('mlp', '100--300-mean')",0.17316179764298156,0.9241818181818182,0.9550687335725072,0.94794322728285,0.9551362683438156,0.9400043707515404,0.12247035477779566,0.1705706983167522,0.16060533147355538,0.17316179764298156,0.14575930386487745,0.8312561211145838,0.8633649637575986,0.8550537170418542,0.8640633591357807,0.8515114866340374,0.8017114634040226,0.8868331791551034,0.6645175155813453,0.09292569706723439,0.1551032994141227,0.0425531914893617,0.5775461885098392,0.784498035255755,0.8657909064145121,0.6788001296630807,0.09170376981490852,0.1528710789672862,0.0425531914893617,0.5642815759731011,0.7873378958092946,0.8641094691325716,0.6808544485258259,0.09288951024099579,0.14994757940178846,0.0438558402084238,0.5802317453760045,0.781974470700834,0.8740832953120051,0.6796860144035424,0.09107290920803493,0.1581274353152244,0.04515848892748589,0.5808830053021259,0.794245066886663,0.8703515639933526,0.7121826121136879,0.08849288411750303,0.13389812777416848,0.04220581849761181,0.5748109623775637,"('mlp', '100--300-mean')",0.8640633591357807,0.5515755453810935
fly,"('mlp', '50-50-300-mean')",0.7974631566131264,"('mlp', '50-50-300-mean')",0.026658631625714357,0.7807362141713953,0.7822333716177763,0.7974631566131264,0.7750748320186936,0.7885496537414984,0.009947299613638827,0.014916382795756578,0.026658631625714357,0.0043269758163709815,0.0159214270383905,0.6318991121229864,0.6304988694498046,0.6470579301757129,0.6254310689617906,0.6383719064998321,0.7707889145577564,0.8221545952525868,0.7116594097726173,0.1488371020484088,0.16495956873315365,0.13379073756432244,0.5636132288832494,0.7673169888220197,0.8657093040618185,0.678515529228829,0.15173450216797174,0.16495956873315362,0.13379073756432242,0.560367505625895,0.770804524987412,0.8698094591113174,0.7000048755842484,0.15040522643741355,0.16495956873315362,0.13379073756432242,0.5657294402811575,0.7707478562023227,0.8593257166725513,0.7036124587495138,0.14964376305690313,0.16495956873315362,0.13379073756432242,0.5669481430933955,0.7726282267031079,0.8521573178641744,0.6988195426465578,0.15017774724166627,0.16495956873315362,0.13379073756432242,0.5546640992243147,"('mlp', '50-50-300-mean')",0.6470579301757129,0.5253001715265865
ceiling-fly,"('mlp', '100-100-300-mean')",0.8966183321488923,"('mlp', '50-50-300-mean')",0.08637632305981702,0.8604684999272515,0.878679009146531,0.8953793902758249,0.8766087560336284,0.8966183321488923,0.04704400936203157,0.06928737355959047,0.08637632305981702,0.06423223610579742,0.0824172721153239,0.7156984021648264,0.7196732161511988,0.7380555538912688,0.7190175893776944,0.7419940204990659,0.8134244905652199,0.943030303030303,0.6828440965427267,0.14477009776242514,0.1523809523809524,0.12121212121212123,0.5457621777167603,0.8093916355869405,0.908819459674858,0.689727755924939,0.15900579299533213,0.1859388254417081,0.12357954545454547,0.5742460688331466,0.8090030672160079,0.9042789717729284,0.6953494331383585,0.1573238363845561,0.17888131661601242,0.12121212121212124,0.5735655222965239,0.812376519927831,0.9159301583153316,0.6813838822466218,0.15759116665593403,0.18358632249980952,0.12121212121212124,0.5735548668421655,0.8142010600335684,0.8967595586000099,0.7086643925780638,0.15462431164982635,0.17182380779031672,0.12121212121212124,0.5570795472042454,"('mlp', '100-100-300-mean')",0.7419940204990659,0.5333333333333333
sweet,"('mlp', '100-100-300-mean')",0.7780297942590647,"('mlp', '100-100-300-mean')",0.06434665760300418,0.7659966808039829,0.7429113311600091,0.7608716073516414,0.7423802282770787,0.7780297942590647,0.0354918407936069,0.02908654829465085,0.051230170984146506,0.035018146201880485,0.06434665760300418,0.6235013640833282,0.6023050634892413,0.6192858254654321,0.601921878896295,0.63772135960637,0.730504840010376,0.7785185185185185,0.6370785019325604,0.14249531672065457,0.1875,0.0920537891918831,0.5092369483462883,0.7138247828653582,0.7711329856320606,0.6519412558231119,0.14060626767076773,0.18545958181312824,0.0864660387968665,0.5277038031123376,0.7096414363674949,0.7653896963476784,0.6594329010657499,0.14158578188620935,0.1917814359763748,0.08606115200785494,0.508817953922221,0.7073620820751982,0.7686281736312234,0.6446584273558748,0.14045834938078378,0.1879947650400932,0.07816911082686881,0.5194803288209668,0.7136831366560605,0.7719618292978708,0.6478249710488508,0.14030843465269474,0.18907345142189413,0.08314086263372603,0.5106887108040763,"('mlp', '100-100-300-mean')",0.63772135960637,0.4380598276153457
