property,top_clfs,top_clfs_f1,top_select,top_select_f1,"('lr', '0')","('mlp', '50--300-mean')","('mlp', '50-50-300-mean')","('mlp', '100--300-mean')","('mlp', '100-100-300-mean')","select-seed-mean-('lr', '0')","select-seed-mean-('mlp', '50--300-mean')","select-seed-mean-('mlp', '50-50-300-mean')","select-seed-mean-('mlp', '100--300-mean')","select-seed-mean-('mlp', '100-100-300-mean')","select-rand-no-dist-mean-('lr', '0')","select-rand-no-dist-mean-('mlp', '50--300-mean')","select-rand-no-dist-mean-('mlp', '50-50-300-mean')","select-rand-no-dist-mean-('mlp', '100--300-mean')","select-rand-no-dist-mean-('mlp', '100-100-300-mean')","random-seed-mean-('lr', '0')","random-seed-max-('lr', '0')","random-seed-min-('lr', '0')","rand-no-dist-mean-('lr', '0')","rand-no-dist-max-('lr', '0')","rand-no-dist-min-('lr', '0')","random-vecs-('lr', '0')","random-seed-mean-('mlp', '50--300-mean')","random-seed-max-('mlp', '50--300-mean')","random-seed-min-('mlp', '50--300-mean')","rand-no-dist-mean-('mlp', '50--300-mean')","rand-no-dist-max-('mlp', '50--300-mean')","rand-no-dist-min-('mlp', '50--300-mean')","random-vecs-('mlp', '50--300-mean')","random-seed-mean-('mlp', '50-50-300-mean')","random-seed-max-('mlp', '50-50-300-mean')","random-seed-min-('mlp', '50-50-300-mean')","rand-no-dist-mean-('mlp', '50-50-300-mean')","rand-no-dist-max-('mlp', '50-50-300-mean')","rand-no-dist-min-('mlp', '50-50-300-mean')","random-vecs-('mlp', '50-50-300-mean')","random-seed-mean-('mlp', '100--300-mean')","random-seed-max-('mlp', '100--300-mean')","random-seed-min-('mlp', '100--300-mean')","rand-no-dist-mean-('mlp', '100--300-mean')","rand-no-dist-max-('mlp', '100--300-mean')","rand-no-dist-min-('mlp', '100--300-mean')","random-vecs-('mlp', '100--300-mean')","random-seed-mean-('mlp', '100-100-300-mean')","random-seed-max-('mlp', '100-100-300-mean')","random-seed-min-('mlp', '100-100-300-mean')","rand-no-dist-mean-('mlp', '100-100-300-mean')","rand-no-dist-max-('mlp', '100-100-300-mean')","rand-no-dist-min-('mlp', '100-100-300-mean')","random-vecs-('mlp', '100-100-300-mean')",top_select_rand,top_select_rand_f1,control-majority
ceiling-wheels,"('mlp', '100--300-mean')",0.8958237214836846,"('mlp', '100--300-mean')",0.15698393971574232,0.8907037709215566,0.8703631485956261,0.8948440368919878,0.8958237214836846,0.8713492745778542,0.1398271603736967,0.12824295118886542,0.15145615044560434,0.15698393971574232,0.12244093102031561,0.8229333012024049,0.8018659471357564,0.830480083761772,0.8295846971558016,0.806674531881393,0.7508766105478599,0.8601563729863042,0.6251993620414672,0.0677704697191517,0.10526315789473682,0.013495276653171392,0.6536489387805177,0.7421201974067607,0.8266769654738143,0.6424389645442277,0.06849720145986973,0.1052631578947368,0.013495276653171392,0.6264884369176518,0.7433878864463834,0.8263789555966735,0.6596785670469879,0.06436395313021578,0.1002923976608187,0.013495276653171392,0.6368853685029985,0.7388397817679423,0.8256138827920351,0.6481854987118145,0.06623902432788303,0.1002923976608187,0.013495276653171392,0.6307585270391275,0.7489083435575385,0.8360761167797273,0.6366924303766408,0.06467474269646106,0.10178362573099413,0.015924426450742248,0.6303631750624747,"('mlp', '50-50-300-mean')",0.830480083761772,0.6251993620414672
swim,"('mlp', '100--300-mean')",0.8280193183089849,"('mlp', '100--300-mean')",0.17875844901681326,0.8222222222222222,0.8220290273424457,0.8089829644909319,0.8280193183089849,0.7989044385058722,0.14149110429147482,0.17175379168990845,0.14885854549972433,0.17875844901681326,0.14121716077768065,0.7322324289296008,0.7283937178880864,0.7165051708958216,0.7339857855734087,0.7072776492419982,0.6807311179307474,0.7962997224791859,0.5471535365152386,0.08998979329262136,0.1507676720442678,0.03829787234042553,0.590831675850333,0.6502752356525372,0.7367611854731428,0.5306308324001494,0.09363530945435926,0.15041856488665,0.03829787234042553,0.6030137050439671,0.6601244189912076,0.7395546109667442,0.5807410350296719,0.0924777935951103,0.14633517782453956,0.03829787234042553,0.5922156803650336,0.6492608692921716,0.7196554444759867,0.5462054215469669,0.09403353273557624,0.15076767204426786,0.03829787234042553,0.6101777196501559,0.6576872777281916,0.7193711853560121,0.5809161266025152,0.09162678926387398,0.14633517782453956,0.03829787234042553,0.5984206465192907,"('mlp', '100--300-mean')",0.7339857855734087,0.5515755453810935
ceiling-swim,"('mlp', '50--300-mean')",0.9693781646469818,"('mlp', '50--300-mean')",0.18827433386494774,0.9564260112647208,0.9693781646469818,0.96077371332269,0.9672194724166048,0.962932405553067,0.1599361862444153,0.18827433386494774,0.1778130810317522,0.1830830567743874,0.18272438123900503,0.8567174575030166,0.8693198825220594,0.8600631731544403,0.8688237497564726,0.863218665136857,0.7964898250203055,0.9108501010878982,0.7510329941412272,0.0997085537617042,0.13842885001600838,0.03829787234042553,0.6154288670775516,0.781103830782034,0.8574737355830448,0.7331100720430759,0.10005828212492243,0.14086378881542272,0.03829787234042553,0.5952154023907175,0.7829606322909378,0.8532659114228907,0.7355218134684507,0.10071054016824976,0.12759636457499832,0.04008788159111933,0.6134087267849879,0.7841364156422174,0.8777693635733455,0.732990007438373,0.09839572266013218,0.13356035140155895,0.03829787234042553,0.5978525715415957,0.780208024314062,0.8435848048606047,0.7307464394072208,0.09971374041621002,0.13883005403836854,0.03829787234042553,0.5957451391424431,"('mlp', '50--300-mean')",0.8693198825220594,0.5515755453810935
dangerous,"('lr', '0')",0.8108465608465609,"('lr', '0')",0.0541190291092295,0.8108465608465609,0.7770032933808443,0.7886922784987009,0.7840778533635675,0.7788437221930617,0.0541190291092295,0.033627225123243454,0.04442755028974332,0.036210415549215114,0.02639064321425666,0.641938821482472,0.6067208482401001,0.6188621801030627,0.6146094962064732,0.6082671460050428,0.7567275317373314,0.8473107423066406,0.6124098124098124,0.16890773936408887,0.2489417989417989,0.10847606499780413,0.5267844842248428,0.7433760682576008,0.839751013781496,0.6279644190359703,0.17028244514074417,0.24730028232636925,0.10609197565719307,0.4938918494017954,0.7442647282089576,0.8403619865250219,0.6223663521553198,0.16983009839563828,0.24721844114018024,0.10370788631658197,0.5202508307762671,0.7478674378143524,0.8242234115002993,0.6187678941858508,0.16946835715709424,0.24721844114018024,0.10847606499780413,0.5098078212403274,0.7524530789788051,0.8430385266672271,0.6334428886215725,0.17057657618801886,0.24774105861931944,0.1065173473869126,0.503317628294336,"('lr', '0')",0.641938821482472,0.4082125603864736
ceiling-dangerous,"('mlp', '50-50-300-mean')",0.9466054328708228,"('mlp', '50--300-mean')",0.2399472309780778,0.9305452413523551,0.944311119796756,0.9466054328708228,0.9397323084272468,0.9397323084272471,0.2034560502658983,0.2399472309780778,0.23827497148409593,0.231247175305773,0.22980049109493383,0.7580653884279704,0.7735152621157935,0.7748686077889546,0.768341053656799,0.7683431109366017,0.7270891910864568,0.8051835496584883,0.6313084592455546,0.17247985292438467,0.2423804708941211,0.12987337034495666,0.4557372396111122,0.7043638888186782,0.7666553305951431,0.6019641713765889,0.1707958576809625,0.24093906245742755,0.12801195715467198,0.5178344183146232,0.7083304613867268,0.7567038402916125,0.6343767429829118,0.17173682508186813,0.23759800732012945,0.13010916619612273,0.5182637290876217,0.7084851331214738,0.7615341895129035,0.6326139143332503,0.17139125477044784,0.23877235603871386,0.13142857142857142,0.5182082400704516,0.7099318173323133,0.7850305166203343,0.623807969875869,0.17138919749064546,0.2365903154522533,0.13029918440839375,0.5070517993648308,"('mlp', '50-50-300-mean')",0.7748686077889546,0.4082125603864736
hot,"('lr', '0')",0.7940734274213105,"('mlp', '100-100-300-mean')",-0.003575703455845347,0.7940734274213105,0.7647419674778141,0.7733525301026092,0.7821769050005015,0.7831347093608034,-0.019662985578464465,-0.026154313225746573,-0.014614819267649626,-0.007601455425487735,-0.003575703455845347,0.6905433592090452,0.661885735307941,0.6708664650062853,0.6802322522081405,0.6816427924115231,0.813736412999775,0.9072986726451016,0.6846430316142088,0.10353006821226525,0.1635986518019186,0.056808688387635774,0.6285618032095741,0.7908962807035607,0.8860480300722496,0.6326689721054296,0.1028562321698731,0.15742305956462038,0.0586652216684613,0.6248434192751492,0.7879673493702588,0.8773661471429154,0.6568746850563689,0.1024860650963239,0.1610098042039966,0.06423482151093789,0.6107655177916589,0.7897783604259893,0.8959536634161223,0.6194248608534323,0.10194465279236094,0.15763546798029554,0.056808688387635774,0.6154626811929649,0.7867104128166488,0.8804756895059235,0.6356015349249351,0.10149191694928028,0.15342033244029613,0.06423482151093789,0.621562982384577,"('lr', '0')",0.6905433592090452,0.5718045112781953
ceiling-hot,"('mlp', '100--300-mean')",0.9909981810757638,"('mlp', '100--300-mean')",0.17951497204338906,0.981616935639924,0.9873552550385868,0.9711856678098002,0.9909981810757638,0.9747507593128252,0.15280039992663275,0.17778863539225442,0.16125887822102958,0.17951497204338906,0.1622441947962795,0.9014427945965438,0.9096040956247039,0.8930720468049201,0.9129930892790996,0.897774351449312,0.8288165357132913,0.8760903380786422,0.7804511278195492,0.08017414104338028,0.11163386350193456,0.045631319678506616,0.6185461574494255,0.8095666196463324,0.8712075840898406,0.7373924697208071,0.07775115941388291,0.11139726189733347,0.044050643851006835,0.6134290542577997,0.8099267895887706,0.8638142712462896,0.7359032087102646,0.0781136210048801,0.10985013544780807,0.045631319678506616,0.6202911213702895,0.8114832090323747,0.8889700293378814,0.7316360472304604,0.07800509179666418,0.1147281164009854,0.045631319678506616,0.6289496115478443,0.8125065645165457,0.8682893345279797,0.7513297579706109,0.07697640786351317,0.1078298057890805,0.045631319678506616,0.6196499787949706,"('mlp', '100--300-mean')",0.9129930892790996,0.5787665038885875
fly,"('mlp', '100-100-300-mean')",0.7808545966824761,"('lr', '0')",0.05001331109967089,0.7741596638655462,0.7530981840872427,0.7784389047407164,0.7693339754727561,0.7808545966824761,0.05001331109967089,0.028384188840662627,0.04492898424504754,0.04215983668227341,0.04898523559125956,0.6216861744419496,0.5936444186673716,0.6214537106278353,0.6136551570204619,0.6254688733179324,0.7241463527658754,0.7872835357973635,0.6009035344140313,0.1524734894235966,0.2008647798742138,0.13379073756432244,0.5183753605849603,0.7247139952465801,0.8036572257504716,0.5933589736087248,0.15945376541987114,0.2049954812888471,0.13879359634076613,0.5305087794423232,0.7335099204956689,0.7954334529047362,0.6258939349029349,0.15698519411288112,0.2008647798742138,0.13379073756432242,0.523822561951666,0.7271741387904826,0.8090903807799231,0.6131700525261884,0.15567881845229414,0.19848842195540306,0.13379073756432242,0.5219591646225897,0.7318693610912166,0.8076560300948763,0.6207748387147842,0.15538572336454373,0.2005537726627197,0.13379073756432242,0.5280172041458956,"('mlp', '100-100-300-mean')",0.6254688733179324,0.5253001715265865
ceiling-fly,"('mlp', '100-100-300-mean')",0.9014894746899288,"('mlp', '50--300-mean')",0.12844858629768285,0.828125,0.8951990632318501,0.8950345075613374,0.895088769308864,0.9014894746899288,0.05127040667444749,0.12844858629768285,0.12196399740743569,0.12351000698738801,0.1269849448393937,0.6797286385959199,0.7406715519867543,0.7404818471312651,0.742468073093635,0.749888371281026,0.7768545933255525,0.8437021927587965,0.7099320942691323,0.1483963614040801,0.1588050314465409,0.13379073756432244,0.5388071463711055,0.7667504769341672,0.8636037317258294,0.6753780975209668,0.1545275112450958,0.1969281363855227,0.13379073756432242,0.5190382715360368,0.7730705101539017,0.8535799481683574,0.70401527616778,0.15455266043007235,0.19504832046987625,0.13379073756432242,0.5222331578644219,0.771578762321476,0.8821605273662785,0.6966329141519564,0.15262069621522903,0.1953162065014081,0.13379073756432242,0.5318678821924374,0.7745045298505351,0.8744714859714051,0.6989737890026919,0.15160110340890273,0.18806482887035425,0.13379073756432242,0.5266525420985962,"('mlp', '100-100-300-mean')",0.749888371281026,0.5253001715265865
juicy,"('mlp', '100-100-300-mean')",0.7784512415600905,"('mlp', '50-50-300-mean')",0.12418018177853896,0.7559096251795742,0.7576058307391237,0.774691182185873,0.7695310156607681,0.7784512415600905,0.09353147665814587,0.1087104093844301,0.12418018177853896,0.11573506281175006,0.12175224219134784,0.6113529867387473,0.6097821494531354,0.6280261039831652,0.6228000215233805,0.6315164042858208,0.6623781485214283,0.7502392344497608,0.5872394710983156,0.14455663844082695,0.21949317738791424,0.1009387489543638,0.4946596032936999,0.6488954213546936,0.7235036999462828,0.5867149868413202,0.1478236812859883,0.21212607086010285,0.10814026208494433,0.5152851814560198,0.650511000407334,0.7146105117759451,0.5638458815960183,0.14666507820270785,0.21335008875925685,0.10543093470606588,0.5238273578025637,0.653795952849018,0.7301538536571976,0.585050879623674,0.14673099413738758,0.21379393784557416,0.10923054787051767,0.5100820344948092,0.6566989993687427,0.7188640226887018,0.581345963583014,0.14693483727426976,0.20657231098147907,0.10923054787051767,0.5139920353569697,"('mlp', '100-100-300-mean')",0.6315164042858208,0.424561403508772
ceiling-juicy,"('lr', '0')",0.9476444876153473,"('mlp', '50-50-300-mean')",0.22284263477719746,0.9476444876153473,0.9253653561934302,0.935779092773062,0.9203190270954681,0.9271849314372088,0.20641013754440307,0.2130187121410344,0.22284263477719746,0.20447483113444564,0.21091194232520472,0.792975496335835,0.7685173568445731,0.780212013025076,0.76523149385941,0.7718855768555499,0.7412343500709442,0.841120058002219,0.6537600330703779,0.15466899127951225,0.20123152709359604,0.12484526967285585,0.499416576455294,0.7123466440523958,0.8062101782861465,0.6299308510094805,0.15684799934885701,0.19913066252332104,0.13279081794371314,0.5069070373238084,0.7129364579958646,0.8095441573511207,0.6442706425307001,0.15556707974798603,0.2025288703180806,0.13214196364929076,0.519790277344877,0.7158441959610224,0.8103189463809779,0.6463925924048092,0.15508753323605812,0.1995178063809877,0.13305753488259828,0.5113850397907471,0.7162729891120041,0.8037831639435172,0.6559454834229668,0.15529935458165883,0.2006337605253067,0.13235180376151182,0.4989137891125482,"('lr', '0')",0.792975496335835,0.4332833583208397
round,"('mlp', '50-50-300-mean')",0.7798702377280079,"('mlp', '50-50-300-mean')",-0.07022515016541042,0.7503025413473174,0.763910969793323,0.7798702377280079,0.7696843400530848,0.7696843400530848,-0.09531730938744376,-0.08253809561816194,-0.07022515016541042,-0.07701183732653627,-0.07728122189140785,0.7116525211487741,0.7285647405600812,0.7465144609616939,0.7378359869227576,0.7392676217375648,0.8456198507347612,0.9255082470272344,0.8017516941567575,0.03865002019854332,0.09090909090909093,0.0,0.7685997602702407,0.8464490654114849,0.9089762932800908,0.7929553859218932,0.0353462292332417,0.08591346418164826,0.0,0.7688385252936516,0.8500953878934183,0.9078267442824404,0.794035517911116,0.03335577676631396,0.07547524938829288,0.0,0.7710107330159335,0.8466961773796211,0.9151757759352698,0.7846961491459099,0.03184835313032719,0.07103634064544508,0.0,0.7687138463456944,0.8469655619444927,0.9102863802863804,0.8001221585432111,0.03041671831552003,0.06982872200263505,0.0,0.7695416514431859,"('mlp', '50-50-300-mean')",0.7465144609616939,0.7732262382864793
