property,top_clfs,top_clfs_f1,top_select,top_select_f1,"('lr', '0')","('mlp', '50--300-mean')","('mlp', '50-50-300-mean')","('mlp', '100--300-mean')","('mlp', '100-100-300-mean')","select-seed-mean-('lr', '0')","select-seed-mean-('mlp', '50--300-mean')","select-seed-mean-('mlp', '50-50-300-mean')","select-seed-mean-('mlp', '100--300-mean')","select-seed-mean-('mlp', '100-100-300-mean')","select-rand-no-dist-mean-('lr', '0')","select-rand-no-dist-mean-('mlp', '50--300-mean')","select-rand-no-dist-mean-('mlp', '50-50-300-mean')","select-rand-no-dist-mean-('mlp', '100--300-mean')","select-rand-no-dist-mean-('mlp', '100-100-300-mean')","random-seed-mean-('lr', '0')","random-seed-max-('lr', '0')","random-seed-min-('lr', '0')","rand-no-dist-mean-('lr', '0')","rand-no-dist-max-('lr', '0')","rand-no-dist-min-('lr', '0')","random-vecs-('lr', '0')","random-seed-mean-('mlp', '50--300-mean')","random-seed-max-('mlp', '50--300-mean')","random-seed-min-('mlp', '50--300-mean')","rand-no-dist-mean-('mlp', '50--300-mean')","rand-no-dist-max-('mlp', '50--300-mean')","rand-no-dist-min-('mlp', '50--300-mean')","random-vecs-('mlp', '50--300-mean')","random-seed-mean-('mlp', '50-50-300-mean')","random-seed-max-('mlp', '50-50-300-mean')","random-seed-min-('mlp', '50-50-300-mean')","rand-no-dist-mean-('mlp', '50-50-300-mean')","rand-no-dist-max-('mlp', '50-50-300-mean')","rand-no-dist-min-('mlp', '50-50-300-mean')","random-vecs-('mlp', '50-50-300-mean')","random-seed-mean-('mlp', '100--300-mean')","random-seed-max-('mlp', '100--300-mean')","random-seed-min-('mlp', '100--300-mean')","rand-no-dist-mean-('mlp', '100--300-mean')","rand-no-dist-max-('mlp', '100--300-mean')","rand-no-dist-min-('mlp', '100--300-mean')","random-vecs-('mlp', '100--300-mean')","random-seed-mean-('mlp', '100-100-300-mean')","random-seed-max-('mlp', '100-100-300-mean')","random-seed-min-('mlp', '100-100-300-mean')","rand-no-dist-mean-('mlp', '100-100-300-mean')","rand-no-dist-max-('mlp', '100-100-300-mean')","rand-no-dist-min-('mlp', '100-100-300-mean')","random-vecs-('mlp', '100-100-300-mean')",top_select_rand,top_select_rand_f1,control-majority
wheels,"('mlp', '50--300-mean')",0.8132023900330537,"('mlp', '100--300-mean')",0.0954510041880623,0.806159420289855,0.8132023900330537,0.8130434782608698,0.8096809051614544,0.8059579543715177,0.042636244562195724,0.08924796994763473,0.07908057135755908,0.0954510041880623,0.08059847699333433,0.7197566793050707,0.7231930719108882,0.7244255674648649,0.72071102714239,0.7188408594575585,0.7635231757276593,0.8062397372742199,0.6770662287903667,0.08640274098478432,0.16666666666666669,0.015015015015015015,0.5815004878892227,0.723954420085419,0.7767224787680662,0.6286993450597376,0.09000931812216549,0.1531833131833132,0.02222222222222222,0.5733101124931947,0.7339629069033107,0.7807248217903728,0.6701546985899012,0.0886179107960049,0.15531115531115533,0.02222222222222222,0.5733229104727139,0.7142299009733921,0.7730399219586831,0.6297289320199899,0.08896987801906439,0.14886314886314886,0.01981981981981982,0.5720259136819467,0.7253594773781834,0.7909649815768122,0.6433042466196363,0.08711709491395929,0.14944346944346948,0.017417417417417414,0.5757367676057982,"('mlp', '50-50-300-mean')",0.7244255674648649,0.6057347670250895
ceiling-wheels,"('mlp', '50-50-300-mean')",0.9211622807017544,"('mlp', '100--300-mean')",0.11212154505142358,0.9048245614035088,0.914627192982456,0.9211622807017544,0.9048245614035088,0.9211622807017544,0.05613495745860819,0.11191908396927708,0.11033978463762784,0.11212154505142358,0.10989332036888444,0.8367325073362225,0.8368057667654811,0.8474794652839563,0.8291650060943792,0.8497189120331158,0.8486896039449006,0.94238683127572,0.7647399681297986,0.06809205406728626,0.10075110075110076,0.015015015015015015,0.5582837682726696,0.8027081090131789,0.8949137893092143,0.7416292433241585,0.0778214262169748,0.12459580323357412,0.027027027027027018,0.5799974954327658,0.8108224960641266,0.91467026605479,0.753971650971127,0.07368281541779804,0.10690420905204187,0.022222222222222227,0.5836747963382992,0.7927030163520852,0.8887537136066548,0.7196088797120344,0.07565955530912963,0.11441348469212248,0.024624624624624624,0.5758300231941672,0.81126896033287,0.8966722983007933,0.7477424544044375,0.07144336866863862,0.10075110075110076,0.015015015015015013,0.5700750721025316,"('mlp', '100-100-300-mean')",0.8497189120331158,0.6057347670250895
cold,"('lr', '0')",0.775,"('lr', '0')",-0.03500012644485384,0.775,0.7638761593016914,0.7694380796508458,0.7694380796508458,0.758314238952537,-0.03500012644485384,-0.06854868245126,-0.0656853372990931,-0.0545904696998758,-0.08136972587724012,0.7096154604431345,0.6958903423725618,0.7011584546067116,0.7020744619829565,0.6919268376616042,0.8100001264448539,0.908051948051948,0.7261083743842364,0.06538453955686553,0.11386033321517193,0.0277992277992278,0.6141833417127535,0.8324248417529514,0.933885521885522,0.7429290483527771,0.06798581692912964,0.1131785735404933,0.0277992277992278,0.6326077923048403,0.8351234169499389,0.9271980691266404,0.7481388919585368,0.06827962504413423,0.12143177892981198,0.0277992277992278,0.6303391896369501,0.8240285493507216,0.9403439153439154,0.7528633669077853,0.06736361766788919,0.1054587717058213,0.0277992277992278,0.6252208498877407,0.8396839648297771,0.933885521885522,0.7649963173758163,0.06638740129093279,0.10353272888102608,0.0277992277992278,0.6214924106325607,"('lr', '0')",0.7096154604431345,0.6332552693208431
ceiling-cold,"('mlp', '50--300-mean')",0.9795555555555556,"('mlp', '50--300-mean')",0.17585780286966157,0.9300207039337476,0.9795555555555556,0.9727407407407408,0.9693333333333334,0.9689671037497126,0.09884021247266295,0.17585780286966157,0.14767796634120323,0.16284573643259737,0.14710793578807468,0.8475587006339432,0.8912916955695595,0.8873686636503975,0.8816473641527822,0.8828964947038713,0.8311804914610846,0.9708577770730934,0.6952380952380952,0.0824620032998044,0.13025210084033612,0.014285714285714284,0.6202954704803444,0.803697752685894,0.9304785146000464,0.6863419492427549,0.08826385998599619,0.15406162464985992,0.014285714285714287,0.6275166472491844,0.8250627743995376,0.9643028664105248,0.7195064393374269,0.08537207709034333,0.1386001769128704,0.014285714285714287,0.6252080394971926,0.806487596900736,0.9235620025406768,0.6819422422534399,0.0876859691805512,0.15168067226890755,0.014285714285714287,0.6361643772425731,0.8218591679616379,0.9520566750428016,0.7086728329812135,0.08607060904584124,0.13621922453191804,0.014285714285714287,0.6262403411344246,"('mlp', '50--300-mean')",0.8912916955695595,0.6332552693208431
hot,"('lr', '0')",0.7726406926406926,"('mlp', '100--300-mean')",-0.04309903525973269,0.7726406926406926,0.7590422189340719,0.7634852219235779,0.7622142034542898,0.7609568448499701,-0.0653511558665153,-0.04324012530796795,-0.04438356550060785,-0.04309903525973269,-0.04973774743756609,0.686989337786593,0.6654230350678081,0.6728237139709851,0.6715458044058944,0.6687377687848145,0.8379918485072079,0.9284873769790329,0.7725333400390609,0.08565135485409961,0.15167228415867254,0.048104131295981886,0.6146373105717002,0.8022823442420398,0.9098190507277358,0.7085097818492259,0.09361918386626374,0.15503778603597115,0.0558484037520612,0.6137125539455316,0.8078687874241858,0.913493478303156,0.7352729267473823,0.09066150795259284,0.1496300137316471,0.053399987423756526,0.6198812745947455,0.8053132387140225,0.9211988986736014,0.7044422853624152,0.09066839904839546,0.1472447402029979,0.054922119702089656,0.6229865535720743,0.8106945922875362,0.9135838018295064,0.7352894093710436,0.09221907606515557,0.15222769567597155,0.053399987423756526,0.6189773771927423,"('lr', '0')",0.686989337786593,0.5787665038885875
blue,"('mlp', '50--300-mean')",0.7739946939163239,"('mlp', '50--300-mean')",-0.03701524923407562,0.7686295935577356,0.7739946939163239,0.7569022709788087,0.7592344635814859,0.7554943502322651,-0.060880290040117746,-0.03701524923407562,-0.07095195389062026,-0.056944878129971066,-0.0734030345339074,0.6123677315586161,0.58974580914764,0.5765636822211191,0.5764036241969186,0.5794086748768644,0.8295098835978534,0.8774104683195593,0.7337946606239288,0.1562618619991195,0.1977961432506887,0.12906846240179576,0.5568818007542422,0.8110099431503995,0.8676142384431573,0.7228018332695647,0.18424888476868392,0.22101266410838352,0.14275282949981746,0.5618815688876427,0.827854224869429,0.8964608369928511,0.7666963870399524,0.18033858875768954,0.2166768659352648,0.14479981058451805,0.5495266189067415,0.816179341711457,0.8736360385546865,0.7188346190432797,0.18283083938456735,0.21718830785290533,0.14275282949981746,0.5539793667390661,0.8288973847661725,0.898228384617215,0.7561109123248235,0.17608567535540062,0.20575947643243392,0.14275282949981746,0.5574363134751683,"('lr', '0')",0.6123677315586161,0.5140394773422298
ceiling-blue,"('lr', '0')",0.9378547378547378,"('lr', '0')",0.10143948609113851,0.9378547378547378,0.9222233596907484,0.9309562166460889,0.9310334785498038,0.9263511328719432,0.10143948609113851,0.0961204995670103,0.09835711368072564,0.09922405315268534,0.08698211916511123,0.7697400806787731,0.7379647733893357,0.7480040569452595,0.7473001794529858,0.745237614634656,0.8364152517635993,0.8798701298701297,0.8039670800621991,0.1681146571759647,0.21491485188643056,0.13599408721359946,0.573943322586344,0.8261028601237381,0.8782584009388108,0.7908662935164598,0.18425858630141262,0.22101266410838355,0.13599408721359946,0.5452628655330006,0.8325991029653632,0.8647745730538778,0.7965707528129526,0.1829521597008293,0.21607316008322935,0.1379686878162488,0.5507966173085617,0.8318094253971184,0.8703154325009559,0.8066160824546404,0.183733299096818,0.22356223494536895,0.13599408721359946,0.5509509874985674,0.8393690137068319,0.8695370893631846,0.8154639496633134,0.18111351823728722,0.21961250001177404,0.13599408721359946,0.5643015377344411,"('lr', '0')",0.7697400806787731,0.5140394773422298
juicy,"('mlp', '50-50-300-mean')",0.7757593396349336,"('mlp', '50--300-mean')",0.02337520468947829,0.758758888170653,0.7538096331460806,0.7757593396349336,0.7497258609934668,0.7624608455615084,-0.03490373860202056,0.02337520468947829,0.02294214615394896,0.019995593473208673,0.002272230220345506,0.5847456042618449,0.5770632896710828,0.5992266009597944,0.5734630197939464,0.5858432084707955,0.7936626267726735,0.8722921522921522,0.7328017012227539,0.1740132839088081,0.21248833920134816,0.1321603128054741,0.5388579830695539,0.7304344284566023,0.8749260616005117,0.6447563523351589,0.1767463434749978,0.21221344422691726,0.1388353878694535,0.5141409489749348,0.7528171934809846,0.8695881816097353,0.6814146943640835,0.17653273867513922,0.21106938160571706,0.14703860852818154,0.5255931828044609,0.7297302675202582,0.8653845032811966,0.6392211454461665,0.1762628411995204,0.21050003370767,0.1390939655820635,0.516059052845156,0.7601886153411629,0.8697118855470141,0.6810009495587036,0.17661763709071288,0.21141749185186148,0.14602069467631199,0.5350268639765615,"('mlp', '50-50-300-mean')",0.5992266009597944,0.4280041797283177
ceiling-juicy,"('lr', '0')",0.8855015951790145,"('mlp', '100--300-mean')",0.04508488435238078,0.8855015951790145,0.8666999347567029,0.8667579559760495,0.870514515266769,0.8611663599295799,0.024405870488392267,0.0436713999972711,0.03479790698831631,0.04508488435238078,0.022502672336444207,0.723843504562826,0.7005091424316998,0.7018311092995209,0.7048139288499187,0.6963765435980862,0.8610957246906222,0.8914222873900293,0.7540759709773794,0.16165809061618852,0.1973544973544973,0.10620490620490622,0.5226572160394334,0.8230285347594318,0.8921257328530056,0.7366042886489895,0.16619079232500308,0.2022223847244216,0.10790373764166868,0.5244524391524231,0.8319600489877332,0.8867805325987144,0.7392680250512029,0.16492684667652863,0.19904888215233044,0.10790373764166868,0.5290342433178897,0.8254296309143883,0.8919523910433002,0.7356531034541127,0.16570058641685032,0.20000126310471136,0.10690909090909093,0.5245065491531851,0.8386636875931357,0.8976523274705093,0.7575771165106138,0.1647898163314937,0.198144358834014,0.10790373764166868,0.5122622000833721,"('lr', '0')",0.723843504562826,0.4280041797283177
red,"('lr', '0')",0.758,"('mlp', '50--300-mean')",-0.09802686856968479,0.758,0.7566278595376473,0.7429031051413779,0.7504367886770825,0.7470874918975604,-0.105796997730771,-0.09802686856968479,-0.11519350060086686,-0.10514339840370934,-0.11674193082914086,0.6090346644186198,0.6061137090221405,0.5935861247674059,0.5996016495625143,0.5988544128764256,0.863796997730771,0.9310344827586208,0.7420882918272815,0.1489653355813803,0.21949602122015915,0.11306366047745355,0.5058054399320572,0.8546547281073321,0.9254633918538826,0.7629552999901312,0.15051415051550682,0.2202128639292154,0.1201586645135032,0.5107496735921195,0.8580966057422448,0.9289603464363424,0.774553220143798,0.14931698037397198,0.21348076843849925,0.12285580618450473,0.5145950022330364,0.8555801870807919,0.9271093469918148,0.7630330229461173,0.15083513911456822,0.2202128639292154,0.1201586645135032,0.5098695000863513,0.8638294227267013,0.9342606812095472,0.7718767861623965,0.1482330790211348,0.2198178756932928,0.11447421023338708,0.5047823397634091,"('lr', '0')",0.6090346644186198,0.4332833583208397
ceiling-red,"('lr', '0')",0.8996279454319966,"('mlp', '50--300-mean')",0.10148952323778082,0.8996279454319966,0.8954767672591979,0.8954511781727985,0.8893139727159982,0.8892883836295988,0.07607145942546589,0.10148952323778082,0.09272733582094628,0.09109568041945781,0.08639573385845123,0.7453630034246044,0.7404997558552783,0.7398284691036561,0.7348118697219418,0.7359790078670341,0.8235564860065308,0.8933564105977898,0.6955536865713485,0.15426494200739227,0.20123152709359604,0.11306366047745355,0.5454768350372714,0.7939872440214171,0.8669540648070152,0.7203218122528814,0.15497701140391965,0.19154018843225126,0.12164463703204613,0.4990750544087761,0.8027238423518522,0.8707801100961209,0.7210821407538226,0.15562270906914238,0.1955087120270658,0.12164463703204607,0.5076734844012216,0.7982182922965404,0.8727293169846401,0.7258504935308971,0.1545021029940564,0.19359384415279854,0.11970981424540934,0.5198481364820419,0.8028926497711476,0.8707801100961209,0.7225890918476129,0.1533093757625647,0.1903847922354214,0.11717135190438857,0.5158340182245281,"('lr', '0')",0.7453630034246044,0.4332833583208397
sweet,"('mlp', '100-100-300-mean')",0.7645033751238404,"('mlp', '100-100-300-mean')",0.0021510474562422832,0.7490469208211143,0.7488441701589903,0.7422962492053401,0.7385603017306025,0.7645033751238404,-0.04048929063993956,-0.0031569546760867873,-0.023787210984195006,-0.012299459670705226,0.0021510474562422832,0.5851761437278349,0.5837924060055513,0.5772140071661542,0.572287449795551,0.6001011707757908,0.7895362114610539,0.8443012536285049,0.7266526576871404,0.1638707770932794,0.24196796480465965,0.10031347962382448,0.51675250649514,0.7520011248350771,0.8336752574315092,0.6795075202923868,0.16505176415343908,0.2347912057728067,0.1092386062213648,0.5215486552070472,0.7660834601895351,0.8209302939811002,0.7252961473321338,0.1650822420391858,0.2300018154165348,0.11283344842855407,0.5325381326790097,0.7508597614013077,0.8316594022961159,0.6887958990065519,0.16627285193505145,0.2387755623401171,0.11283344842855407,0.522313004167495,0.7623523276675981,0.8268254495406252,0.7136792039106006,0.16440220434804956,0.23600984626923555,0.1079635881360019,0.5242523957617619,"('mlp', '100-100-300-mean')",0.6001011707757908,0.4332833583208397
